# generator: homm3.analysis.dc_bracket
# exe: HEROES3.EXE sha256=057c9d88e7206f6669a4615de2c6e02ab6c4e2d570a9e2badf07fe0bd6247274
# ANALYSIS OUTPUT, NOT RETAIL EVIDENCE - a `forced`
# row is a link-order proof proposal; it becomes
# evidence only when a supervised review promotes it
# into a VA() claim.
unit	dc_offset	dc_size	proposed_rva	proposed_size	grade	name	detail
mousemgr	0xfeb18	4		0	ambiguous	mouseManager::Main	gap 5 dc vs 4 retail [0x10cb50..0x10cca0]
mousemgr	0xff268	190		0	ambiguous	mouseManager::SaveAndDraw	gap 2 dc vs 0 retail [0x10d500..0x10d540]
mousemgr	0xff328	128		0	ambiguous	mouseManager::RestoreUnderlying	gap 2 dc vs 0 retail [0x10d500..0x10d540]
mousemgr	0xff448	58		0	ambiguous	mouseManager::GetPointerPosition	gap 1 dc vs 0 retail [0x10d5b0..0x10d680]
palette	0x10a910	136		0	ambiguous	TPalette16::Convert24to16	gap 3 dc vs 0 retail [0x122940..0x122950]
palette	0x10a998	126		0	ambiguous	TPalette16::ConvertRGBAto16	gap 3 dc vs 0 retail [0x122940..0x122950]
palette	0x10aa18	126		0	ambiguous	TPalette16::ConvertRGBQUADto16	gap 3 dc vs 0 retail [0x122940..0x122950]
palette	0x10ab44	1046		0	ambiguous	TPalette16::Colorize	gap 2 dc vs 0 retail [0x122950..0x122a10]
palette	0x10af5c	654		0	ambiguous	TPalette16::AdjustHue	gap 2 dc vs 0 retail [0x122950..0x122a10]
palette	0x10b320	356	0x122b40	6	forced	TPalette16::AdjustValue	gap of 1 [0x122a10..0x122b50]
palette	0x10b898	108	0x122e30	22	forced	TPalette24::TPalette24	gap of 6 [0x122d50..0x122f60]
palette	0x10b904	72	0x122e50	33	forced	TPalette24::TPalette24	gap of 6 [0x122d50..0x122f60]
palette	0x10b94c	120	0x122e80	45	forced	TPalette24::TPalette24	gap of 6 [0x122d50..0x122f60]
palette	0x10b9c4	120	0x122eb0	66	forced	TPalette24::TPalette24	gap of 6 [0x122d50..0x122f60]
palette	0x10ba3c	74	0x122f00	48	forced	TPalette24::TPalette24	gap of 6 [0x122d50..0x122f60]
palette	0x10ba88	34	0x122f30	33	forced	TPalette24::operator=	gap of 6 [0x122d50..0x122f60]
palette	0x10baf0	258		0	ambiguous	TPalette24::Cycle	gap 3 dc vs 1 retail [0x122f60..0x122f80]
palette	0x10bbf4	868		0	ambiguous	TPalette24::Colorize	gap 3 dc vs 1 retail [0x122f60..0x122f80]
palette	0x10bf58	122		0	ambiguous	TPalette24::Gray	gap 3 dc vs 1 retail [0x122f60..0x122f80]
philai	0x10d91c	276		0	ambiguous	get_artifact_purchase_value	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10da30	184		0	ambiguous	buy_artifacts	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10dae8	124		0	ambiguous	value_of_black_market	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10db64	16		0	ambiguous	AI_visit_black_market	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10db74	336		0	ambiguous	buy_artifacts	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10dcc4	482		0	ambiguous	buy_special_building	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10dea8	382		0	ambiguous	value_of_war_factory	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10e028	60		0	ambiguous	value_of_war_factory	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10e064	148		0	ambiguous	visit_war_factory	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10e0f8	32		0	ambiguous	AI_visit_war_factory	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10e118	276		0	ambiguous	buy_siege_engine	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10e22c	106		0	ambiguous	get_best_hero	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10e298	154		0	ambiguous	should_garrison_town	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10e334	194		0	ambiguous	consider_garrisoning	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10e3f8	640		0	ambiguous	AI_enter_town	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10e678	112		0	ambiguous	AI_friendly_hero_meeting	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10e6e8	426		0	ambiguous	mark_shipyards	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10e894	276		0	ambiguous	clear_shipyards	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10e9a8	688		0	ambiguous	move_hero	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10ec58	600		0	ambiguous	MoveHero	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10eeb0	544		0	ambiguous	DetermineHeroToMove	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10f0d0	156		0	ambiguous	move_all_heroes	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10f16c	192		0	ambiguous	philAI::DoAI	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10f22c	202		0	ambiguous	AI_resource_cost	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10f2f8	132		0	ambiguous	AI_resource_cost	gap 25 dc vs 20 retail [0x124550..0x126d40]
philai	0x10f94c	310		0	ambiguous	type_spellvalue::get_summoning_value	gap 1 dc vs 0 retail [0x127290..0x1273d0]
philai	0x10fc6c	132		0	ambiguous	type_spellvalue::fill_creature_value_list	gap 1 dc vs 0 retail [0x1273d0..0x1275b0]
philai	0x10fe64	82		0	ambiguous	type_spellvalue::get_value_of_increase	gap 9 dc vs 3 retail [0x127640..0x127aa0]
philai	0x10feb8	60		0	ambiguous	value_of_experience	gap 9 dc vs 3 retail [0x127640..0x127aa0]
philai	0x10fef4	292		0	ambiguous	AI_set_hero_bonuses	gap 9 dc vs 3 retail [0x127640..0x127aa0]
philai	0x110018	346		0	ambiguous	philAI::GetTurnAIVars	gap 9 dc vs 3 retail [0x127640..0x127aa0]
philai	0x110174	368		0	ambiguous	NetValueOfArtifact	gap 9 dc vs 3 retail [0x127640..0x127aa0]
philai	0x1102e4	172		0	ambiguous	ComputeUpgradeValue	gap 9 dc vs 3 retail [0x127640..0x127aa0]
philai	0x110390	52		0	ambiguous	ValueOfArena	gap 9 dc vs 3 retail [0x127640..0x127aa0]
philai	0x1103c4	66		0	ambiguous	value_of_custom_item	gap 9 dc vs 3 retail [0x127640..0x127aa0]
philai	0x110408	362		0	ambiguous	ValueOfMapArtifact	gap 9 dc vs 3 retail [0x127640..0x127aa0]
philai	0x1105ac	44		0	ambiguous	value_of_learning	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x1105d8	560		0	ambiguous	ValueOfBlackBox	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x110808	216		0	ambiguous	value_of_bank	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x1108e0	214		0	ambiguous	ValueOfCampfire	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x1109b8	588		0	ambiguous	ValueOfGenerator	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x110c04	82		0	ambiguous	AI_PurchaseCreatures	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x110c58	54		0	ambiguous	ValueOfDefenseTower	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x110c90	102		0	ambiguous	value_of_recruiting	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x110cf8	188		0	ambiguous	value_of_garrison	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x110db4	468		0	ambiguous	value_of_idol	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x110f88	124		0	ambiguous	ValueOfFlotsam	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x111004	36		0	ambiguous	ValueOfGarden	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x111028	50		0	ambiguous	ValueOfLeanTo	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x11105c	716		0	ambiguous	value_of_enemy_town	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x111328	460		0	ambiguous	value_of_hero_event	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x1114f4	314		0	ambiguous	value_of_hill_fort	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x111630	266		0	ambiguous	AI_visit_hill_fort	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x11173c	148		0	ambiguous	ValueOfLibrary	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x1117d0	54		0	ambiguous	ValueOfLighthouse	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x111808	42		0	ambiguous	AI_ChooseMagicSkill	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x111834	196		0	ambiguous	ValueOfMagicSchool	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x1118f8	120		0	ambiguous	ValueOfMercenaryCamp	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x111970	300		0	ambiguous	ValueOfMine	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x111a9c	224		0	ambiguous	value_of_monsters	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x111b7c	198		0	ambiguous	MoraleIncreaseValue	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x111c44	52		0	ambiguous	value_of_move_source	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x111c78	240		0	ambiguous	LuckIncreaseValue	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x111d68	174		0	ambiguous	value_of_obelisk	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x111e18	28		0	ambiguous	value_of_magus_hut	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x111e34	110		0	ambiguous	ValueOfPowerSchool	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x111ea4	174		0	ambiguous	ValueOfPrison	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x111f54	280		0	ambiguous	value_of_pyramid	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x11206c	124		0	ambiguous	get_value_of_well	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x1120e8	208		0	ambiguous	ValueOfRallyFlag	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x1121b8	80		0	ambiguous	ValueOfRefugeeCamp	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x112208	88		0	ambiguous	AI_RecruitRefugees	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x112260	332		0	ambiguous	ValueOfResource	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x1123ac	220		0	ambiguous	ValueOfSeaChest	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x112488	136		0	ambiguous	ValueOfSkeleton	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x112510	220		0	ambiguous	ValueOfScroll	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x1125ec	30		0	ambiguous	ValueOfShrine	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x11260c	196		0	ambiguous	AI_VisitSirens	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x1126d0	156		0	ambiguous	ValueOfSirens	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x11276c	196		0	ambiguous	ValueOfStables	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x112830	228		0	ambiguous	value_of_reinforcing	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x112914	1214		0	ambiguous	value_of_town	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x112dd4	268		0	ambiguous	AI_bribe_monsters	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x112ee0	138		0	ambiguous	AI_choose_resource_or_experience	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x112f6c	352		0	ambiguous	ValueOfTreasure	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x1130cc	600		0	ambiguous	ValueOfTree	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x113324	92		0	ambiguous	value_of_wagon	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x113380	266		0	ambiguous	value_of_war_school	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x11348c	126		0	ambiguous	get_value_of_spring	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x11350c	160		0	ambiguous	get_school_value	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x1135ac	1334		0	ambiguous	get_skill_value	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x113ae4	312		0	ambiguous	wants_skill	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x113c1c	160		0	ambiguous	value_of_university	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x113cbc	228		0	ambiguous	AI_visit_university	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x113da0	132		0	ambiguous	value_of_witch_hut	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x113e24	2438		0	ambiguous	AI_value_of_event	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
philai	0x1147ac	686		0	ambiguous	AI_examine_map	gap 61 dc vs 48 retail [0x127aa0..0x12bbd0]
recruit	0x118b68	74		0	ambiguous	RecruitSliderCallback	gap 8 dc vs 7 retail [0x14e7c0..0x1503a0]
recruit	0x118bb4	3080		0	ambiguous	TRecruitWindow::TRecruitWindow	gap 8 dc vs 7 retail [0x14e7c0..0x1503a0]
recruit	0x1197bc	98		0	ambiguous	TRecruitWindow::~TRecruitWindow	gap 8 dc vs 7 retail [0x14e7c0..0x1503a0]
recruit	0x119820	300		0	ambiguous	TRecruitWindow::add_creature_widgets	gap 8 dc vs 7 retail [0x14e7c0..0x1503a0]
recruit	0x11994c	920		0	ambiguous	recruitUnit::Open	gap 8 dc vs 7 retail [0x14e7c0..0x1503a0]
recruit	0x119ce4	128		0	ambiguous	recruitUnit::Close	gap 8 dc vs 7 retail [0x14e7c0..0x1503a0]
recruit	0x119d64	50		0	ambiguous	SiegeMonsterToSiegeArtifact	gap 8 dc vs 7 retail [0x14e7c0..0x1503a0]
recruit	0x119d98	50		0	ambiguous	siege_artifact_to_creature	gap 8 dc vs 7 retail [0x14e7c0..0x1503a0]
remote	0x11c71c	26		0	ambiguous	CChatManager::GetNextFreeMsgNbr	gap 2 dc vs 0 retail [0x153d00..0x153db0]
remote	0x11c738	26		0	ambiguous	CChatManager::GetNextMsgNbr	gap 2 dc vs 0 retail [0x153d00..0x153db0]
remote	0x11c87c	82		0	ambiguous	CChatManager::UpdateNewChat	gap 1 dc vs 0 retail [0x153df0..0x153ee0]
remote	0x11ca60	16		0	ambiguous	CChatManager::HasChat	gap 1 dc vs 0 retail [0x154060..0x1540b0]
remote	0x11cb48	172		0	ambiguous	CChatEdit::CChatEdit	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11cbf4	56		0	ambiguous	CChatEdit::UpdateScreen	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11cc2c	230		0	ambiguous	CChatEdit::OnKeyPress	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11cd14	80		0	ambiguous	CChatEdit::OnFunctionKey	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11cd64	74		0	ambiguous	CChatEdit::OnEnter	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11cdb0	42		0	ambiguous	CChatEdit::OnEscape	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11cddc	26		0	ambiguous	CChatEdit::IsOpen	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11cdf8	4		0	ambiguous	CChatEdit::IgnoreKey	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11cdfc	24		0	ambiguous	GetRemoteData	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11ce14	84		0	ambiguous	InitRemote	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11ce68	204		0	ambiguous	RemoteCleanup	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11cf34	48		0	ambiguous	TransmitRemoteDataDPID	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11cf64	48		0	ambiguous	TransmitRemoteData	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11cf94	138		0	ambiguous	PollRemote	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11d020	422		0	ambiguous	SendChat	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11d1c8	34		0	ambiguous	ReceiveChat	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11d1ec	100		0	ambiguous	CAnimatedDlg::CAnimatedDlg	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11d250	64		0	ambiguous	CAnimatedDlg::~CAnimatedDlg	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11d290	32		0	ambiguous	CAnimatedDlg::Setup	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11d2b0	226		0	ambiguous	CAnimatedDlg::CalcSpriteDimensions	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11d394	252		0	ambiguous	CAnimatedDlg::CalcDimensions	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11d490	200		0	ambiguous	CAnimatedDlg::DrawSprite	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11d558	18		0	ambiguous	CAnimatedDlg::handle_message	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11d56c	112		0	ambiguous	CAnimatedDlg::TickAnimation	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11d5dc	236		0	ambiguous	CAnimatedDlg::DrawWindow	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11d6c8	64		0	ambiguous	WaitForReadyToPlayMsg	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11d708	104		0	ambiguous	CreateDPlayObject	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11d770	380		0	ambiguous	InitConnection	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11d8ec	18		0	ambiguous	DestroyMsg	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11d900	172		0	ambiguous	TestIfLobbyLaunched	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11d9ac	528		0	ambiguous	HandleMPlayerLaunch	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11dbbc	556		0	ambiguous	LobbyLaunchConnect	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11dde8	180		0	ambiguous	GetPlayerPos	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11de9c	44		0	ambiguous	GetPriorPlayer	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11dec8	72		0	ambiguous	IsValidHuman	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11df10	268		0	ambiguous	UpdateCurrentPlayers	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11e01c	214		0	ambiguous	HandlePlayerDrop	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11e0f4	216		0	ambiguous	HandleNewHost	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11e1cc	464		0	ambiguous	OnPlayerDropUpdateMsg	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11e39c	246		0	ambiguous	HandlePlayerDead	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11e494	106		0	ambiguous	HandlePlayerWon	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11e500	152		0	ambiguous	HandlePlayerLost	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11e598	150		0	ambiguous	HandleNormalWinMsg	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11e630	116		0	ambiguous	CLevelPickWaitDlg::CLevelPickWaitDlg	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11e6a4	116		0	ambiguous	CLevelPickWaitDlg::WaitForLevels	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11e718	304		0	ambiguous	CLevelPickWaitDlg::handle_message	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11e848	76		0	ambiguous	CLevelPickWaitDlg::OnPlayerDrop	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11e894	74		0	ambiguous	CLevelPickWaitDlg::OnHeroLevelUpdate	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11e8e0	104		0	ambiguous	CWaitForRemoteBattleDlg::CWaitForRemoteBattleDlg	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11e948	86		0	ambiguous	CWaitForRemoteBattleDlg::Wait	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11e9a0	344		0	ambiguous	CWaitForRemoteBattleDlg::handle_message	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11eaf8	70		0	ambiguous	CWaitForRemoteBattleDlg::OnPlayerDrop	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11eb40	92		0	ambiguous	CSaveScreen::CSaveScreen	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11eb9c	44		0	ambiguous	CSaveScreen::Save	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11ebc8	146		0	ambiguous	CSaveScreen::Restore	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11ec5c	8		0	ambiguous	CSaveScreen::IsSaved	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11ec64	34		0	ambiguous	CGameTransferSmack::CGameTransferSmack	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11ec88	50		0	ambiguous	CGameTransferSmack::~CGameTransferSmack	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11ecbc	28		0	ambiguous	CGameTransferSmack::Setup	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11ecd8	12		0	ambiguous	CGameTransferSmack::Start	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11ece4	258		0	ambiguous	CGameTransferSmack::SetPercentage	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11ede8	4		0	ambiguous	CGameTransferSmack::DrawCurrentFrame	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11edec	24		0	ambiguous	CGameTransferSmack::Stop	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11ee04	56		0	ambiguous	CGameTransferSmack::SaveScreen	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11ee3c	22		0	ambiguous	CGameTransferSmack::RestoreScreen	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11ee54	132		0	ambiguous	CGameTransferDlg::CGameTransferDlg	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11eed8	92		0	ambiguous	CGameTransferDlg::CalcDimensions	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11ef34	42		0	ambiguous	CNetMsgHandler::CNetMsgHandler	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11ef60	108		0	ambiguous	CNetMsgHandler::CheckHandleNet	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11efcc	4		0	ambiguous	CNetMsgHandler::SetAbortPopupMsg	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11efd0	142		0	ambiguous	CNetMsgHandler::HandleNetMsg	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11f060	14		0	ambiguous	CTurnDuration::CTurnDuration	gap 72 dc vs 78 retail [0x154170..0x157a80]
remote	0x11f3ec	14		0	ambiguous	CTurnDuration::AddTime	gap 1 dc vs 0 retail [0x157d90..0x157dd0]
soundmgr	0x14b240	48		0	ambiguous	soundManager::Open	gap 3 dc vs 4 retail [0x199760..0x199d90]
soundmgr	0x14b270	52		0	ambiguous	soundManager::Close	gap 3 dc vs 4 retail [0x199760..0x199d90]
soundmgr	0x14b2a4	4		0	ambiguous	soundManager::Main	gap 3 dc vs 4 retail [0x199760..0x199d90]
soundmgr	0x14b2d8	164	0x199ec0	127	forced	soundManager::WaitSample	gap of 1 [0x199e80..0x199f40]
soundmgr	0x14b7e0	18		0	ambiguous	ProcessMP3Stop	gap 2 dc vs 3 retail [0x19a590..0x19ac00]
soundmgr	0x14b7f4	244		0	ambiguous	ProcessStopAndPlayMP3	gap 2 dc vs 3 retail [0x19a590..0x19ac00]
subwindow	0x158ebc	18		0	ambiguous	TSubWindow::RemoveWidget	gap 1 dc vs 0 retail [0x1aa4a0..0x1aa4f0]
textresource	0x1639ec	132		0	ambiguous	TSpreadsheetResource::TSpreadsheetResource	gap 2 dc vs 4 retail [0x1bbdd0..0x1bc170]
textresource	0x163a70	448		0	ambiguous	TSpreadsheetResource::TSpreadsheetResource	gap 2 dc vs 4 retail [0x1bbdd0..0x1bc170]
textwdgt	0x164d68	108		0	ambiguous	textWidget::initialize	gap 18 dc vs 4 retail [0x1bc3b0..0x1bc6d0]
textwdgt	0x164dd4	424		0	ambiguous	textWidget::Main	gap 18 dc vs 4 retail [0x1bc3b0..0x1bc6d0]
textwdgt	0x164f7c	4		0	ambiguous	textWidget::zBufferDraw	gap 18 dc vs 4 retail [0x1bc3b0..0x1bc6d0]
textwdgt	0x164f80	178		0	ambiguous	textWidget::Draw	gap 18 dc vs 4 retail [0x1bc3b0..0x1bc6d0]
textwdgt	0x165034	4		0	ambiguous	textWidget::Dim	gap 18 dc vs 4 retail [0x1bc3b0..0x1bc6d0]
textwdgt	0x165038	88		0	ambiguous	iconBackedTextWidget::iconBackedTextWidget	gap 18 dc vs 4 retail [0x1bc3b0..0x1bc6d0]
textwdgt	0x165090	126		0	ambiguous	iconBackedTextWidget::iconBackedTextWidget	gap 18 dc vs 4 retail [0x1bc3b0..0x1bc6d0]
textwdgt	0x165110	4		0	ambiguous	iconBackedTextWidget::zBufferDraw	gap 18 dc vs 4 retail [0x1bc3b0..0x1bc6d0]
textwdgt	0x165114	110		0	ambiguous	iconBackedTextWidget::Draw	gap 18 dc vs 4 retail [0x1bc3b0..0x1bc6d0]
textwdgt	0x165184	84		0	ambiguous	bitmapBackedTextWidget::bitmapBackedTextWidget	gap 18 dc vs 4 retail [0x1bc3b0..0x1bc6d0]
textwdgt	0x1651d8	122		0	ambiguous	bitmapBackedTextWidget::bitmapBackedTextWidget	gap 18 dc vs 4 retail [0x1bc3b0..0x1bc6d0]
textwdgt	0x165254	4		0	ambiguous	bitmapBackedTextWidget::zBufferDraw	gap 18 dc vs 4 retail [0x1bc3b0..0x1bc6d0]
textwdgt	0x165258	156		0	ambiguous	bitmapBackedTextWidget::Draw	gap 18 dc vs 4 retail [0x1bc3b0..0x1bc6d0]
textwdgt	0x1652f4	6		0	ambiguous	textWidget::SetColor	gap 18 dc vs 4 retail [0x1bc3b0..0x1bc6d0]
