# generator: homm3.analysis.dc_callgraph
# exe: HEROES3.EXE sha256=057c9d88e7206f6669a4615de2c6e02ab6c4e2d570a9e2badf07fe0bd6247274
# ANALYSIS OUTPUT, NOT RETAIL EVIDENCE - a
# `callgraph-unique` row needs retail-corroborated
# promotion into a VA() claim.
unit	dc_offset	proposed_rva	candidates	grade	name	detail
game	0xa3474			no-signal	game::calculate_production	gap 12 dc vs 10 retail [0xb8a60..0xb9df0]
game	0xa3c68			no-signal	game::LoadSignPool	gap 12 dc vs 10 retail [0xb8a60..0xb9df0]
game	0xa3d50			no-signal	game::SaveSignPool	gap 12 dc vs 10 retail [0xb8a60..0xb9df0]
game	0xa3e5c			no-signal	game::LoadMinePool	gap 12 dc vs 10 retail [0xb8a60..0xb9df0]
game	0xa410c			no-signal	game::SaveMinePool	gap 12 dc vs 10 retail [0xb8a60..0xb9df0]
game	0xa438c			no-signal	game::LoadGarrisonPool	gap 12 dc vs 10 retail [0xb8a60..0xb9df0]
game	0xa4548			no-signal	game::SaveGarrisonPool	gap 12 dc vs 10 retail [0xb8a60..0xb9df0]
game	0xa46e8			no-signal	game::LoadBoatPool	gap 12 dc vs 10 retail [0xb8a60..0xb9df0]
game	0xa4980			no-signal	game::SaveBoatPool	gap 12 dc vs 10 retail [0xb8a60..0xb9df0]
game	0xa4c08			no-signal	game::LoadObeliskPool	gap 12 dc vs 10 retail [0xb8a60..0xb9df0]
game	0xa4c68			no-signal	game::SaveObeliskPool	gap 12 dc vs 10 retail [0xb8a60..0xb9df0]
game	0xa7278			no-signal	game::GetGarrisonId	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xa7320			no-signal	GenerateStandardFileName	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xa7414			no-signal	game::loadString	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xa750c			no-signal	game::saveString	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xa75d0			no-signal	game::SaveRumours	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xa77c8			no-signal	game::LoadRumours	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xa795c			no-signal	game::SaveBlackMarkets	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xa7a24			no-signal	game::LoadBlackMarkets	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xa7abc			no-signal	type_creature_bank::load	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xa7b60			no-signal	type_creature_bank::save	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xa7bc4			no-signal	$E516	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xa7bdc			no-signal	$E517	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xa7bec			no-signal	game::GetSaveGameHeaders	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xa8144			no-signal	game::setup_shipyards	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xa83d0			no-signal	game::Load	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xa8b48			no-signal	SGameSetupOptions::save	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xa8b74			no-signal	SGameSetupOptions::load	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xa8ba0			no-signal	hero_power	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xa8c6c			no-signal	compare_heroes	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xa8cd0			no-signal	game::Save	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xa99d0			no-signal	game::SaveGame	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xa9e88			no-signal	game::SetupOrigData	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xaa0d0			no-signal	game::LoadGame	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xaa3f0			no-signal	game::GiveTroopsToNeutralTown	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xaa6f8			no-signal	game::GiveTroopsToNeutralTowns	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xaa7e0			no-signal	game::ValidateVictoryLossConditions	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xaada4			no-signal	game::NewMap	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xab8d0			no-signal	SetupFirstPlayer	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xab96c			no-signal	RandomizeScholar	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xab9d4			no-signal	RandomizeArtifact	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xabc9c			no-signal	RandomizeSeaChest	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xabd4c			no-signal	RandomizeShrine	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xabda8			no-signal	randomize_wagon	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xabe30			no-signal	RandomizeWiseTree	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xabe90			no-signal	RandomizeTreasure	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xabf78			no-signal	randomize_tomb	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xabfe8			no-signal	randomize_pyramid	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xac048			no-signal	game::randomize_university	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xac168			no-signal	randomize_witch_hut	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xac1a4			no-signal	game::RandomizeHolyGrail	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xac494			no-signal	game::InitRandomArtifacts	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xac63c			no-signal	game::match_underground_gates	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xac910			no-signal	game::RandomizeEvents	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xadb88			no-signal	game::LoadMap	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xadf38			no-signal	NewSMapHeader::readVictoryCondition	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xae5b4			no-signal	NewSMapHeader::saveVictoryCondition	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xaeb64			no-signal	NewSMapHeader::loadVictoryCondition	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xaf118			no-signal	NewSMapHeader::readLossCondition	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xaf2b4			no-signal	NewSMapHeader::saveLossCondition	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xaf488			no-signal	NewSMapHeader::loadLossCondition	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xaf64c			no-signal	NewSMapHeader::Read	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xb0188			no-signal	NewSMapHeader::Save	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xb0754			no-signal	NewSMapHeader::Load	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xb0ea8			no-signal	NewSMapHeader::Get	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xb1110			no-signal	NewSMapHeader::readString	gap 55 dc vs 53 retail [0xbb900..0xc61e0]
game	0xb1c8c			no-signal	game::ViewArmy	gap 17 dc vs 13 retail [0xc6a30..0xc92c0]
game	0xb1f1c			no-signal	game::GetRandomNumTroops	gap 17 dc vs 13 retail [0xc6a30..0xc92c0]
game	0xb1f60			no-signal	StartAITheme	gap 17 dc vs 13 retail [0xc6a30..0xc92c0]
game	0xb1fa4			no-signal	game::TurnOnAIMusic	gap 17 dc vs 13 retail [0xc6a30..0xc92c0]
game	0xb1fc0			no-signal	game::TurnOffAIMusic	gap 17 dc vs 13 retail [0xc6a30..0xc92c0]
game	0xb1fd0			no-signal	game::NextPlayer	gap 17 dc vs 13 retail [0xc6a30..0xc92c0]
game	0xb2ad4			no-signal	game::ComputeDailyGold	gap 17 dc vs 13 retail [0xc6a30..0xc92c0]
game	0xb3030			no-signal	game::GrowCoverOfDarkness	gap 17 dc vs 13 retail [0xc6a30..0xc92c0]
game	0xb317c			no-signal	game::ResetAllPlayerVisibility	gap 17 dc vs 13 retail [0xc6a30..0xc92c0]
game	0xb3858			no-signal	game::PerDay	gap 17 dc vs 13 retail [0xc6a30..0xc92c0]
game	0xb3d8c			no-signal	game::clear_recruits	gap 17 dc vs 13 retail [0xc6a30..0xc92c0]
game	0xb3e00			no-signal	get_new_hero	gap 17 dc vs 13 retail [0xc6a30..0xc92c0]
game	0xb3e60			no-signal	game::set_weekly_recruits	gap 17 dc vs 13 retail [0xc6a30..0xc92c0]
game	0xb4050			no-signal	game::replace_recruit	gap 17 dc vs 13 retail [0xc6a30..0xc92c0]
game	0xb40f4			no-signal	game::set_recruits	gap 17 dc vs 13 retail [0xc6a30..0xc92c0]
game	0xb41e0			no-signal	game::PerWeek	gap 17 dc vs 13 retail [0xc6a30..0xc92c0]
game	0xb47b8			no-signal	game::PerMonth	gap 17 dc vs 13 retail [0xc6a30..0xc92c0]
game	0xb4fa0			no-signal	game::RandomizeHeroPool	gap 2 dc vs 1 retail [0xc95a0..0xc9890]
game	0xb5094			no-signal	game::SetRandomHeroArmies	gap 2 dc vs 1 retail [0xc95a0..0xc9890]
game	0xb6054			no-signal	game::GiveArmy	gap 36 dc vs 26 retail [0xca240..0xcdb80]
game	0xb6114			no-signal	game::ExperienceValueOfStack	gap 36 dc vs 26 retail [0xca240..0xcdb80]
game	0xb61d0			no-signal	game::SetupAdjacentMons	gap 36 dc vs 26 retail [0xca240..0xcdb80]
game	0xb62f8			no-signal	game::CancelComputerScreen	gap 36 dc vs 26 retail [0xca240..0xcdb80]
game	0xb635c			no-signal	game::ShowComputerScreen	gap 36 dc vs 26 retail [0xca240..0xcdb80]
game	0xb6538			no-signal	game::ShowHeroesLogo	gap 36 dc vs 26 retail [0xca240..0xcdb80]
game	0xb6640			no-signal	game::WaitForPlayer	gap 36 dc vs 26 retail [0xca240..0xcdb80]
game	0xb6878			no-signal	game::SetupTowns	gap 36 dc vs 26 retail [0xca240..0xcdb80]
game	0xb6880			no-signal	$E519	gap 36 dc vs 26 retail [0xca240..0xcdb80]
game	0xb689c			no-signal	$E520	gap 36 dc vs 26 retail [0xca240..0xcdb80]
game	0xb6914			no-signal	$E521	gap 36 dc vs 26 retail [0xca240..0xcdb80]
game	0xb6928			no-signal	$E522	gap 36 dc vs 26 retail [0xca240..0xcdb80]
game	0xb6944			no-signal	GetRandomTownName	gap 36 dc vs 26 retail [0xca240..0xcdb80]
game	0xb69b8			no-signal	ResetRandomTownNames	gap 36 dc vs 26 retail [0xca240..0xcdb80]
game	0xb69f4			no-signal	game::ProcessOnMapTowns	gap 36 dc vs 26 retail [0xca240..0xcdb80]
game	0xb6c84			no-signal	initialize_hero	gap 36 dc vs 26 retail [0xca240..0xcdb80]
game	0xb7204			no-signal	game::ProcessOnMapHeroes	gap 36 dc vs 26 retail [0xca240..0xcdb80]
game	0xb7554			no-signal	game::CheckHeroConsistency	gap 36 dc vs 26 retail [0xca240..0xcdb80]
game	0xb7560			no-signal	game::TransmitSaveGame	gap 36 dc vs 26 retail [0xca240..0xcdb80]
game	0xb85c4			no-signal	game::ReceiveSaveGame	gap 36 dc vs 26 retail [0xca240..0xcdb80]
game	0xb9408			no-signal	game::DoNewTurn	gap 36 dc vs 26 retail [0xca240..0xcdb80]
game	0xb99d0			no-signal	game::GetBoatsBuilt	gap 36 dc vs 26 retail [0xca240..0xcdb80]
game	0xb9a34			no-signal	game::GetNumThievesGuilds	gap 36 dc vs 26 retail [0xca240..0xcdb80]
game	0xb9b24			no-signal	game::SetMapSize	gap 36 dc vs 26 retail [0xca240..0xcdb80]
game	0xb9b54			no-signal	game::HeroIDToHeroPos	gap 36 dc vs 26 retail [0xca240..0xcdb80]
game	0xb9b98			no-signal	game::TownIDToTownPos	gap 36 dc vs 26 retail [0xca240..0xcdb80]
game	0xb9c04			no-signal	game::SetMarketArtifacts	gap 36 dc vs 26 retail [0xca240..0xcdb80]
game	0xb9cac			no-signal	game::SetSummoningGenerators	gap 36 dc vs 26 retail [0xca240..0xcdb80]
game	0xb9d58			no-signal	game::SetCannedRumour	gap 36 dc vs 26 retail [0xca240..0xcdb80]
game	0xb9e7c			no-signal	game::SetMapRumour	gap 36 dc vs 26 retail [0xca240..0xcdb80]
game	0xba040			no-signal	game::SetSpecialRumour	gap 36 dc vs 26 retail [0xca240..0xcdb80]
game	0xbac04			no-signal	game::SetupNewRumour	gap 36 dc vs 26 retail [0xca240..0xcdb80]
game	0xbaca4			no-signal	game::GiveTimeEventReward	gap 36 dc vs 26 retail [0xca240..0xcdb80]
game	0xbaeb0			no-signal	game::GiveTownEventReward	gap 36 dc vs 26 retail [0xca240..0xcdb80]
game	0xbaef4			no-signal	game::CheckForTimeEvent	gap 36 dc vs 26 retail [0xca240..0xcdb80]
game	0xbafec			no-signal	game::CheckForTownEvent	gap 36 dc vs 26 retail [0xca240..0xcdb80]
hero	0xcbe80			no-signal	hero::initialize	gap 2 dc vs 5 retail [0xd85f0..0xd9070]
hero	0xcc0bc			no-signal	hero::belongs_to_human	gap 2 dc vs 5 retail [0xd85f0..0xd9070]
hero	0xccc8c			no-signal	hero::GetLevel	gap 10 dc vs 7 retail [0xda420..0xdb350]
hero	0xccd9c			no-signal	hero::ApplyBattleWinTemps	gap 10 dc vs 7 retail [0xda420..0xdb350]
hero	0xccf68			no-signal	hero::ApplyBattleLossTemps	gap 10 dc vs 7 retail [0xda420..0xdb350]
hero	0xccf78			no-signal	get_skill_award	gap 10 dc vs 7 retail [0xda420..0xdb350]
hero	0xcd17c			no-signal	hero::CheckLevel	gap 10 dc vs 7 retail [0xda420..0xdb350]
hero	0xcd68c			no-signal	update_artifact_slot	gap 10 dc vs 7 retail [0xda420..0xdb350]
hero	0xcd6e8			no-signal	THeroScreenWindow::update_slot	gap 10 dc vs 7 retail [0xda420..0xdb350]
hero	0xcd740			no-signal	THeroScreenWindow::update_all_slots	gap 10 dc vs 7 retail [0xda420..0xdb350]
hero	0xcd76c			no-signal	UpdateBackpackItem	gap 10 dc vs 7 retail [0xda420..0xdb350]
hero	0xcd790			no-signal	UpdateBackpack	gap 10 dc vs 7 retail [0xda420..0xdb350]
hero	0xcd8b8			no-signal	type_artifact::get_description	gap 23 dc vs 24 retail [0xdb350..0xe2340]
hero	0xcd9c4			no-signal	THeroScreenWindow::UpdateHeroScreenStatusBar	gap 23 dc vs 24 retail [0xdb350..0xe2340]
hero	0xcdf30			no-signal	handle_artifact_click	gap 23 dc vs 24 retail [0xdb350..0xe2340]
hero	0xce140			no-signal	hero::get_last_backpack_index	gap 23 dc vs 24 retail [0xdb350..0xe2340]
hero	0xce168			no-signal	hero::rotate_backpack_left	gap 23 dc vs 24 retail [0xdb350..0xe2340]
hero	0xce1cc			no-signal	hero::rotate_backpack_right	gap 23 dc vs 24 retail [0xdb350..0xe2340]
hero	0xce260			no-signal	hero::get_morale_description	gap 23 dc vs 24 retail [0xdb350..0xe2340]
hero	0xce648			no-signal	hero::get_luck_description	gap 23 dc vs 24 retail [0xdb350..0xe2340]
hero	0xcea3c			no-signal	handle_backpack_click	gap 23 dc vs 24 retail [0xdb350..0xe2340]
hero	0xcebe0			no-signal	THeroScreenWindow::ExitDialog	gap 23 dc vs 24 retail [0xdb350..0xe2340]
hero	0xcec1c			no-signal	THeroScreenWindow::ShowWidgets	gap 23 dc vs 24 retail [0xdb350..0xe2340]
hero	0xcf3ac			no-signal	THeroScreenWindow::show_skills	gap 23 dc vs 24 retail [0xdb350..0xe2340]
hero	0xcf54c			no-signal	THeroScreenWindow::WindowHandler	gap 23 dc vs 24 retail [0xdb350..0xe2340]
hero	0xd0184			no-signal	THeroScreenWindow::THeroScreenWindow	gap 23 dc vs 24 retail [0xdb350..0xe2340]
hero	0xd2be8			no-signal	THeroScreenWindow::~THeroScreenWindow	gap 23 dc vs 24 retail [0xdb350..0xe2340]
hero	0xd2c80			no-signal	THeroScreenWindow::UpdateHeroLocator	gap 23 dc vs 24 retail [0xdb350..0xe2340]
hero	0xd2d24			no-signal	THeroScreenWindow::UpdateHeroLocators	gap 23 dc vs 24 retail [0xdb350..0xe2340]
hero	0xd2d58			no-signal	hero::UpdateStats	gap 23 dc vs 24 retail [0xdb350..0xe2340]
hero	0xd2e80			no-signal	HeroView	gap 23 dc vs 24 retail [0xdb350..0xe2340]
hero	0xd30b0			no-signal	THeroScreenWindow::SetupHeroView	gap 23 dc vs 24 retail [0xdb350..0xe2340]
hero	0xd36e0			no-signal	hero::SetSS	gap 23 dc vs 24 retail [0xdb350..0xe2340]
hero	0xd3730			no-signal	hero::TakeSS	gap 23 dc vs 24 retail [0xdb350..0xe2340]
hero	0xd37c0			no-signal	hero::GiveSS	gap 23 dc vs 24 retail [0xdb350..0xe2340]
hero	0xd39d8	0xe2a00	0xe2a00	callgraph-unique	hero::equip_artifact	gap 1 dc vs 4 retail [0xe23d0..0xe2bd0]
hero	0xd5548			no-signal	hero::can_land	gap 2 dc vs 3 retail [0xe5b80..0xe5e10]
hero	0xd55b8			no-signal	hero::WalkOnWater	gap 2 dc vs 3 retail [0xe5b80..0xe5e10]
iconwdgt	0xd94a4			no-signal	iconWidget::Main	gap 6 dc vs 5 retail [0xea7b0..0xeaff0]
iconwdgt	0xd96b8			no-signal	iconWidget::handle_click	gap 6 dc vs 5 retail [0xea7b0..0xeaff0]
iconwdgt	0xd96bc			no-signal	iconWidget::GetRealWidth	gap 6 dc vs 5 retail [0xea7b0..0xeaff0]
iconwdgt	0xd96d0			no-signal	iconWidget::GetRealHeight	gap 6 dc vs 5 retail [0xea7b0..0xeaff0]
iconwdgt	0xd96e4			no-signal	iconWidget::zBufferDraw	gap 6 dc vs 5 retail [0xea7b0..0xeaff0]
iconwdgt	0xd96e8			no-signal	iconWidget::Draw	gap 6 dc vs 5 retail [0xea7b0..0xeaff0]
inputmgr	0xdda74			no-signal	inputManager::GetEvent	gap 4 dc vs 2 retail [0xec570..0xec6f0]
inputmgr	0xddc14			no-signal	inputManager::PeekEvent	gap 4 dc vs 2 retail [0xec570..0xec6f0]
inputmgr	0xddd08			no-signal	inputManager::GetCurrQuals	gap 4 dc vs 2 retail [0xec570..0xec6f0]
inputmgr	0xddd4c			no-signal	inputManager::SetKeyCodeType	gap 4 dc vs 2 retail [0xec570..0xec6f0]
kb	0xdf4e4			no-signal	InitMainClasses	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xdf6d0			no-signal	DeleteMainClasses	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xdf840			no-signal	EarlyShutdown	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xdf854			no-signal	SetupCDRom	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xdf91c			no-signal	EarlySetup	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xdfa3c			no-signal	CreditsWait	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xdff5c			no-signal	ShowCredits	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xdffe4			no-signal	LostGame	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe0158			no-signal	oldmain	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe130c			no-signal	DoNewGame	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe15b0			no-signal	DoCampaignWindow	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe1630			no-signal	DoSinglePlayerWindow	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe1740			no-signal	DoMultiPlayerWindow	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe1778			no-signal	DoLoadGame	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe1950			no-signal	PickLoadGame	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe1990			no-signal	InterpretCommandLine	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe1b90			no-signal	NullHandler	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe1b94			no-signal	WaitHandler	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe1bf8			no-signal	ExitNormalDialog	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe1ccc			no-signal	NormalDialogHandler	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe1de4			no-signal	type_normal_dialog_frame::type_normal_dialog_frame	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe1e58			no-signal	type_normal_dialog_frame::handle_click	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe206c			no-signal	EventWindowHandler	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe225c			no-signal	TrueFalseDialogHandler	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe226c			no-signal	PlayerDead	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe24a0			no-signal	check_player_loss	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe2808			no-signal	GetTeamNames	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe2930			no-signal	SendPlayerWon	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe296c			no-signal	SendPlayerLost	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe29a8			no-signal	DisplayVCWinLoss	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe34c4			no-signal	GetEnemyCount	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe3558			no-signal	DisplayLCWinLoss	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe3780			no-signal	CheckEndGame	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe3a04			no-signal	InitVars	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe3a64			no-signal	game::ShowMoraleInfo	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe3b84			no-signal	game::ShowLuckInfo	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe3ce4			no-signal	ShutDown	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe3dfc			no-signal	FileError	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe3e48			no-signal	CongratsWait	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe4298			no-signal	game::get_base_map_score	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe4300			no-signal	game::get_map_score	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe4330			no-signal	ShowCongrats	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe44f0			no-signal	MemError	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe4530			no-signal	EarlyShutDownSystem	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe45a8			no-signal	GameUnsaved	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe45dc			no-signal	LoadGameData	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe49b0			no-signal	HandleAppSpecificMenuCommands	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe514c			no-signal	CleanUpMenus	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe519c			no-signal	GetNextHumanPlayer	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe5214			no-signal	HandleRemoteDeadPlayerExit	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe52a8			no-signal	CheckMem	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe52b8			no-signal	type_dialog_icon::set	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe5960			no-signal	CalculateNormalDialogSize	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe5ed4			no-signal	get_quickview_size	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe5f60			no-signal	GetCurrentNormalDialog	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe5f68			no-signal	NormalDialogTimeOut	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe5fbc			no-signal	NormalDialog	gap 58 dc vs 53 retail [0xed490..0xf7690]
kb	0xe60dc		0xf4eb0,0xf5d80,0xf6810,0xf6990	no-signal	DoNormalDialog	gap 58 dc vs 53 retail [0xed490..0xf7690]
lodfile	0xe92b4			no-signal	LODFile::getErrorString	gap 3 dc vs 1 retail [0xfa660..0xfa800]
lodfile	0xe92f8			no-signal	LODEntry::LODEntry	gap 3 dc vs 1 retail [0xfa660..0xfa800]
lodfile	0xe9330			no-signal	LODFile::LODFile	gap 3 dc vs 1 retail [0xfa660..0xfa800]
mapcell	0xeb73c			no-signal	NewfullMap::readTimedEventList	gap 12 dc vs 9 retail [0xfbf90..0xfcaa0]
mapcell	0xeb7d0			no-signal	TTimedEvent::Read	gap 12 dc vs 9 retail [0xfbf90..0xfcaa0]
mapcell	0xeb9a0			no-signal	NewfullMap::saveTimedEventList	gap 12 dc vs 9 retail [0xfbf90..0xfcaa0]
mapcell	0xeba38			no-signal	TTimedEvent::Save	gap 12 dc vs 9 retail [0xfbf90..0xfcaa0]
mapcell	0xebb0c			no-signal	NewfullMap::loadTimedEventList	gap 12 dc vs 9 retail [0xfbf90..0xfcaa0]
mapcell	0xebbbc			no-signal	TTimedEvent::Load	gap 12 dc vs 9 retail [0xfbf90..0xfcaa0]
mapcell	0xebc90			no-signal	TTownEvent::Read	gap 12 dc vs 9 retail [0xfbf90..0xfcaa0]
mapcell	0xebd24			no-signal	NewfullMap::saveTownEventList	gap 12 dc vs 9 retail [0xfbf90..0xfcaa0]
mapcell	0xebdbc			no-signal	TTownEvent::Save	gap 12 dc vs 9 retail [0xfbf90..0xfcaa0]
mapcell	0xebe3c			no-signal	NewfullMap::loadTownEventList	gap 12 dc vs 9 retail [0xfbf90..0xfcaa0]
mapcell	0xebeec			no-signal	TTownEvent::Load	gap 12 dc vs 9 retail [0xfbf90..0xfcaa0]
mapcell	0xebf6c			no-signal	NewmapCell::TObjectCell::get_object	gap 12 dc vs 9 retail [0xfbf90..0xfcaa0]
mapcell	0xec724	0xfd460	0xfd460	callgraph-unique	NewfullMap::Close	gap 9 dc vs 12 retail [0xfd1e0..0xfec10]
mapcell	0xec80c			no-signal	NewfullMap::Init	gap 9 dc vs 12 retail [0xfd1e0..0xfec10]
mapcell	0xec8f4			no-signal	NewfullMap::Read	gap 9 dc vs 12 retail [0xfd1e0..0xfec10]
mapcell	0xecb94			no-signal	NewfullMap::Load	gap 9 dc vs 12 retail [0xfd1e0..0xfec10]
mapcell	0xecdf8			no-signal	NewfullMap::Save	gap 9 dc vs 12 retail [0xfd1e0..0xfec10]
mapcell	0xecf98			no-signal	NewfullMap::readMapLayer	gap 9 dc vs 12 retail [0xfd1e0..0xfec10]
mapcell	0xed384			no-signal	NewfullMap::saveMapLayer	gap 9 dc vs 12 retail [0xfd1e0..0xfec10]
mapcell	0xed688			no-signal	NewfullMap::loadMapLayer	gap 9 dc vs 12 retail [0xfd1e0..0xfec10]
mapcell	0xed984			no-signal	NewfullMap::readBoatData	gap 9 dc vs 12 retail [0xfd1e0..0xfec10]
mapcell	0xedbf8			no-signal	NewfullMap::readGeneratorData	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xedd14			no-signal	NewfullMap::readHolyGrailData	gap 49 dc vs 42 retail [0xfec30..0x105b20]
mapcell	0xedde8			no-signal	NewfullMap::readShrineData	gap 49 dc vs 42 retail [0xfec30..0x105b20]
