# Dreamcast CodeView corpus - DC offsets, reference evidence (see README.md).
proc,module,kind,sp_offset,type,name
CDPlayLobby::ReceiveLobbyMsg,dxplay.obj,param,sp+0x3c,0x298D,pMsg
CDPlayLobby::ReceiveLobbyMsg,dxplay.obj,local,sp+0x18,T_ULONG(0022),flags
CDPlayLobby::CreateTCPIPConnection,dxplay.obj,param,sp+0x0,0x545D,this
CDPlayLobby::CreateTCPIPConnection,dxplay.obj,param,sp+0x4,T_32PRCHAR(0470),sIPAddress
CDPlayLobby::CreateTCPIPConnection,dxplay.obj,param,sp+0x8,T_32PRCHAR(0470),sName
CDPlayLobby::CreateTCPIPConnection,dxplay.obj,param,sp+0xc,0x294D,pConnAppend
CDPlayLobby::CreateIPXConnection,dxplay.obj,param,sp+0x0,0x545D,this
CDPlayLobby::CreateIPXConnection,dxplay.obj,param,sp+0x4,T_32PRCHAR(0470),sName
CDPlayLobby::CreateIPXConnection,dxplay.obj,param,sp+0x8,0x294D,pConnAppend
CDPlayLobby::CreateModemConnection,dxplay.obj,param,sp+0x0,0x545D,this
CDPlayLobby::CreateModemConnection,dxplay.obj,param,sp+0x4,T_32PRCHAR(0470),sName
CDPlayLobby::CreateModemConnection,dxplay.obj,param,sp+0x8,T_32PRCHAR(0470),sPhoneNbr
CDPlayLobby::CreateModemConnection,dxplay.obj,param,sp+0xc,T_32PRCHAR(0470),sModemString
CDPlayLobby::CreateSerialConnection,dxplay.obj,param,sp+0x0,0x545D,this
CDPlayLobby::CreateSerialConnection,dxplay.obj,param,sp+0x4,T_32PRCHAR(0470),sName
CDPlayLobby::CreateSerialConnection,dxplay.obj,param,sp+0x8,0x2A76,comPortInfo
CDPlayLobby::HandleSystemLobbyMsg,dxplay.obj,param,sp+0x0,0x545D,this
CDPlayLobby::HandleSystemLobbyMsg,dxplay.obj,param,sp+0x4,T_ULONG(0022),dwAppId
CDPlayLobby::HandleSystemLobbyMsg,dxplay.obj,param,sp+0x8,0x298D,pMsg
CDPlayLobby::EnumLobbyConnections,dxplay.obj,param,sp+0x0,0x545D,this
CDPlayLobby::EnumLobbyConnections,dxplay.obj,param,sp+0x4,0x295A,pConnectionArray
CDPlayLobby::EnumGroupsInGroup,dxplay.obj,param,sp+0x28,0x545D,this
CDPlayLobby::EnumGroupsInGroup,dxplay.obj,param,sp+0x2c,0x297C,pGroupArray
CDPlayLobby::EnumGroupsInGroup,dxplay.obj,param,sp+0x30,T_ULONG(0022),dpidParent
CDPlayLobby::EnumGroupsInGroup,dxplay.obj,param,sp+0x34,T_ULONG(0022),dwFlags
CDPlayLobby::EnumGroupPlayers,dxplay.obj,param,sp+0x28,0x545D,this
CDPlayLobby::EnumGroupPlayers,dxplay.obj,param,sp+0x2c,0x53EE,pPlayerArray
CDPlayLobby::EnumGroupPlayers,dxplay.obj,param,sp+0x30,T_ULONG(0022),dpidGroup
CDPlayLobby::EnumGroupPlayers,dxplay.obj,param,sp+0x34,T_ULONG(0022),dwFlags
CDPlayLobby::EnumGroupPlayersRemote,dxplay.obj,param,sp+0x2c,0x545D,this
CDPlayLobby::EnumGroupPlayersRemote,dxplay.obj,param,sp+0x30,0x53EE,pPlayerArray
CDPlayLobby::EnumGroupPlayersRemote,dxplay.obj,param,sp+0x34,T_ULONG(0022),dpidGroup
CDPlayLobby::EnumGroupPlayersRemote,dxplay.obj,param,sp+0x38,0x1124,lpGuidInstance
CDPlayLobby::EnumGroupPlayersRemote,dxplay.obj,param,sp+0x3c,T_ULONG(0022),dwFlags
CDPlayLobby::EnumAddress,dxplay.obj,param,sp+0x24,0x545D,this
CDPlayLobby::EnumAddress,dxplay.obj,param,sp+0x28,T_32PVOID(0403),pConn
CDPlayLobby::EnumAddress,dxplay.obj,param,sp+0x2c,T_ULONG(0022),size
CDPlayLobby::EnumAddress,dxplay.obj,param,sp+0x30,0x2A7B,pArray
CDPlayLobby::AddAddressEnum,dxplay.obj,param,sp+0x24,0x545D,this
CDPlayLobby::AddAddressEnum,dxplay.obj,param,sp+0x28,0x11AD,guid
CDPlayLobby::AddAddressEnum,dxplay.obj,param,sp+0x2c,T_ULONG(0022),dataSize
CDPlayLobby::AddAddressEnum,dxplay.obj,param,sp+0x30,0x117B,pData
CDPlayLobby::GetIPAddress,dxplay.obj,param,fp+0x2c,0x545D,this
CDPlayLobby::GetIPAddress,dxplay.obj,param,fp+0x30,T_ULONG(0022),dpid
CDPlayLobby::GetIPAddress,dxplay.obj,param,fp+0x34,T_32PRCHAR(0470),sIPAddress
CDPlayLobby::GetIPAddress,dxplay.obj,local,sp+0x10,T_ULONG(0022),size
CDPlayLobby::GetIPAddress,dxplay.obj,local,sp+0x14,0x2A7A,addressArray
EnumAddressCallback,dxplay.obj,param,sp+0x18,0x116A,guidDataType
EnumAddressCallback,dxplay.obj,param,sp+0x1c,T_ULONG(0022),dwDataSize
EnumAddressCallback,dxplay.obj,param,sp+0x20,0x117B,lpData
EnumAddressCallback,dxplay.obj,param,sp+0x24,T_32PVOID(0403),lpContext
EnumSession,dxplay.obj,param,sp+0x14,0x10F2,lpDPSessionDesc
EnumSession,dxplay.obj,param,sp+0x18,T_32PULONG(0422),lpdwTimeOut
EnumSession,dxplay.obj,param,sp+0x1c,T_ULONG(0022),dwFlags
EnumSession,dxplay.obj,param,sp+0x20,T_32PVOID(0403),lpContext
EnumConnectionsCallback,dxplay.obj,param,sp+0x28,0x11AD,lpguidSP
EnumConnectionsCallback,dxplay.obj,param,sp+0x2c,T_32PVOID(0403),lpConnection
EnumConnectionsCallback,dxplay.obj,param,sp+0x30,T_ULONG(0022),dwConnectionSize
EnumConnectionsCallback,dxplay.obj,param,sp+0x34,0x16BA,lpName
EnumConnectionsCallback,dxplay.obj,param,sp+0x38,T_ULONG(0022),dwFlags
EnumConnectionsCallback,dxplay.obj,param,sp+0x3c,T_32PVOID(0403),lpContext
EnumGroupsCallback,dxplay.obj,param,sp+0x18,T_ULONG(0022),dpid
EnumGroupsCallback,dxplay.obj,param,sp+0x1c,T_ULONG(0022),dwPlayerType
EnumGroupsCallback,dxplay.obj,param,sp+0x20,0x16BA,lpName
EnumGroupsCallback,dxplay.obj,param,sp+0x24,T_ULONG(0022),dwFlags
EnumGroupsCallback,dxplay.obj,param,sp+0x28,T_32PVOID(0403),lpContext
EnumPlayersCallback,dxplay.obj,param,sp+0x18,T_ULONG(0022),dpid
EnumPlayersCallback,dxplay.obj,param,sp+0x1c,T_ULONG(0022),dwPlayerType
EnumPlayersCallback,dxplay.obj,param,sp+0x20,0x16BA,lpName
EnumPlayersCallback,dxplay.obj,param,sp+0x24,T_ULONG(0022),dwFlags
EnumPlayersCallback,dxplay.obj,param,sp+0x28,T_32PVOID(0403),lpContext
operator==,dxplay.obj,param,sp+0x14,0x116A,guidOne
operator==,dxplay.obj,param,sp+0x18,0x116A,guidOther
CDPlaySession::CDPlaySession,dxplay.obj,param,sp+0x1c,0x2960,this
CDPlaySession::CDPlaySession,dxplay.obj,param,sp+0x20,0x10F2,lpSession
CDPlayConnection::CDPlayConnection,dxplay.obj,param,sp+0x24,0x294A,this
CDPlayConnection::CDPlayConnection,dxplay.obj,param,sp+0x28,0x11AD,lpGuid
CDPlayConnection::CDPlayConnection,dxplay.obj,param,sp+0x2c,T_ULONG(0022),connSize
CDPlayConnection::CDPlayConnection,dxplay.obj,param,sp+0x30,T_32PVOID(0403),lpConn
CDPlayConnection::CDPlayConnection,dxplay.obj,param,sp+0x34,T_32PRCHAR(0470),name
CDPlayConnection::~CDPlayConnection,dxplay.obj,param,sp+0x14,0x294A,this
CDPlayMsg::CDPlayMsg,dxplay.obj,param,sp+0x0,0x2987,this
CDPlayMsg::~CDPlayMsg,dxplay.obj,param,sp+0x14,0x2987,this
CDPlayMsg::AllocSize,dxplay.obj,param,sp+0x1c,0x2987,this
CDPlayMsg::AllocSize,dxplay.obj,param,sp+0x20,T_ULONG(0022),dSize
CDPlayMsg::Destroy,dxplay.obj,param,sp+0x18,0x2987,this
CDPlayMsg::GetId,dxplay.obj,param,sp+0x0,0x2987,this
CDPlayPlayer::CDPlayPlayer,dxplay.obj,param,sp+0x1c,0x53D3,this
CDPlayPlayer::CDPlayPlayer,dxplay.obj,param,sp+0x20,T_32PRCHAR(0470),sName
CDPlayPlayer::CDPlayPlayer,dxplay.obj,param,sp+0x24,T_ULONG(0022),dpid
CDPlayGroup::CDPlayGroup,dxplay.obj,param,sp+0x18,0x544A,this
CDPlayGroup::CDPlayGroup,dxplay.obj,param,sp+0x1c,T_32PRCHAR(0470),sName
CDPlayGroup::CDPlayGroup,dxplay.obj,param,sp+0x20,T_ULONG(0022),dpid
CDPlayAddressElement::CDPlayAddressElement,dxplay.obj,param,sp+0x1c,0x3F0D,this
CDPlayAddressElement::CDPlayAddressElement,dxplay.obj,param,sp+0x20,0x11AD,lpGuid
CDPlayAddressElement::CDPlayAddressElement,dxplay.obj,param,sp+0x24,0x117B,pData
CDPlayAddressElement::CDPlayAddressElement,dxplay.obj,param,sp+0x28,T_ULONG(0022),dataSize
CDPlayAddressElement::~CDPlayAddressElement,dxplay.obj,param,sp+0x14,0x3F0D,this
CDPlay::SetGuid,dxplay.obj,param,sp+0x4,0x53F6,this
CDPlay::SetGuid,dxplay.obj,param,sp+0x8,0x10EE,guid
CDPlay::GetGuid,dxplay.obj,param,sp+0x0,0x53F6,this
CDPlay::IsHost,dxplay.obj,param,sp+0x0,0x53F6,this
CDPlay::ReceiveMsg,dxplay.obj,param,sp+0x0,0x53F6,this
CDPlay::ReceiveMsg,dxplay.obj,param,sp+0x4,T_ULONG(0022),from
CDPlay::ReceiveMsg,dxplay.obj,param,sp+0x8,T_ULONG(0022),to
CDPlay::ReceiveMsg,dxplay.obj,param,sp+0xc,0x298D,pMsg
CDPlay::SysMsgAddGroupToGroup,dxplay.obj,param,sp+0x0,0x53F6,this
CDPlay::SysMsgAddGroupToGroup,dxplay.obj,param,sp+0x4,0x2A07,pSysMsg
CDPlay::SysMsgAddGroupToGroup,dxplay.obj,param,sp+0x8,T_ULONG(0022),toID
CDPlay::SysMsgAddPlayerToGroup,dxplay.obj,param,sp+0x0,0x53F6,this
CDPlay::SysMsgAddPlayerToGroup,dxplay.obj,param,sp+0x4,0x2A0B,pSysMsg
CDPlay::SysMsgAddPlayerToGroup,dxplay.obj,param,sp+0x8,T_ULONG(0022),toID
CDPlay::SysMsgChat,dxplay.obj,param,sp+0x0,0x53F6,this
CDPlay::SysMsgChat,dxplay.obj,param,sp+0x4,0x2A0F,pSysMsg
CDPlay::SysMsgChat,dxplay.obj,param,sp+0x8,T_ULONG(0022),toID
CDPlay::SysMsgDeleteGroupFromGroup,dxplay.obj,param,sp+0x0,0x53F6,this
CDPlay::SysMsgDeleteGroupFromGroup,dxplay.obj,param,sp+0x4,0x2A07,pSysMsg
CDPlay::SysMsgDeleteGroupFromGroup,dxplay.obj,param,sp+0x8,T_ULONG(0022),toID
CDPlay::SysMsgDeletePlayerFromGroup,dxplay.obj,param,sp+0x0,0x53F6,this
CDPlay::SysMsgDeletePlayerFromGroup,dxplay.obj,param,sp+0x4,0x2A0B,pSysMsg
CDPlay::SysMsgDeletePlayerFromGroup,dxplay.obj,param,sp+0x8,T_ULONG(0022),toID
CDPlay::SysMsgSecureMessage,dxplay.obj,param,sp+0x0,0x53F6,this
CDPlay::SysMsgSecureMessage,dxplay.obj,param,sp+0x4,0x2A13,pSysMsg
CDPlay::SysMsgSecureMessage,dxplay.obj,param,sp+0x8,T_ULONG(0022),toID
CDPlay::SysMsgSessionLost,dxplay.obj,param,sp+0x0,0x53F6,this
CDPlay::SysMsgSessionLost,dxplay.obj,param,sp+0x4,0x2A17,pSysMsg
CDPlay::SysMsgSessionLost,dxplay.obj,param,sp+0x8,T_ULONG(0022),toID
CDPlay::SysMsgSetPlayerOrGroupData,dxplay.obj,param,sp+0x0,0x53F6,this
CDPlay::SysMsgSetPlayerOrGroupData,dxplay.obj,param,sp+0x4,0x2A1B,pSysMsg
CDPlay::SysMsgSetPlayerOrGroupData,dxplay.obj,param,sp+0x8,T_ULONG(0022),toID
CDPlay::SysMsgSetPlayerOrGroupName,dxplay.obj,param,sp+0x0,0x53F6,this
CDPlay::SysMsgSetPlayerOrGroupName,dxplay.obj,param,sp+0x4,0x2A1F,pSysMsg
CDPlay::SysMsgSetPlayerOrGroupName,dxplay.obj,param,sp+0x8,T_ULONG(0022),toID
CDPlay::SysMsgSetSessionDesc,dxplay.obj,param,sp+0x0,0x53F6,this
CDPlay::SysMsgSetSessionDesc,dxplay.obj,param,sp+0x4,0x2A23,pSysMsg
CDPlay::SysMsgSetSessionDesc,dxplay.obj,param,sp+0x8,T_ULONG(0022),toID
CDPlay::SysMsgStartSession,dxplay.obj,param,sp+0x0,0x53F6,this
CDPlay::SysMsgStartSession,dxplay.obj,param,sp+0x4,0x2A27,pSysMsg
CDPlay::SysMsgStartSession,dxplay.obj,param,sp+0x8,T_ULONG(0022),toID
CDPlay::`scalar deleting destructor',dxplay.obj,param,sp+0x1c,0x53F6,this
CDPlay::`scalar deleting destructor',dxplay.obj,param,sp+0x20,T_UINT4(0075),__flags
CDPlayLobby::`scalar deleting destructor',dxplay.obj,param,sp+0x1c,0x545D,this
CDPlayLobby::`scalar deleting destructor',dxplay.obj,param,sp+0x20,T_UINT4(0075),__flags
CAutoArray<CDPlayConnection>::Destroy,dxplay.obj,param,sp+0x20,0x542B,this
CAutoArray<CDPlayConnection>::Destroy,dxplay.obj,param,sp+0x24,T_UCHAR(0020),deleteData
CAutoArray<CDPlayGroup>::Destroy,dxplay.obj,param,sp+0x20,0x543E,this
CAutoArray<CDPlayGroup>::Destroy,dxplay.obj,param,sp+0x24,T_UCHAR(0020),deleteData
CAutoArray<CDPlayPlayer>::Destroy,dxplay.obj,param,sp+0x20,0x53DF,this
CAutoArray<CDPlayPlayer>::Destroy,dxplay.obj,param,sp+0x24,T_UCHAR(0020),deleteData
CAutoArray<CDPlaySession>::Destroy,dxplay.obj,param,sp+0x20,0x296A,this
CAutoArray<CDPlaySession>::Destroy,dxplay.obj,param,sp+0x24,T_UCHAR(0020),deleteData
CAutoArray<CDPlayAddressElement>::CAutoArray<CDPlayAddressElement>,dxplay.obj,param,sp+0x0,0x5476,this
CAutoArray<CDPlayAddressElement>::~CAutoArray<CDPlayAddressElement>,dxplay.obj,param,sp+0x14,0x5476,this
CAutoArray<CDPlayAddressElement>::Destroy,dxplay.obj,param,sp+0x20,0x5476,this
CAutoArray<CDPlayAddressElement>::Destroy,dxplay.obj,param,sp+0x24,T_UCHAR(0020),deleteData
CAutoArray<CDPlayAddressElement>::Add,dxplay.obj,param,sp+0x20,0x5476,this
CAutoArray<CDPlayAddressElement>::Add,dxplay.obj,param,sp+0x24,0x547F,element
CAutoArray<CDPlayAddressElement>::Get,dxplay.obj,param,sp+0x0,0x5476,this
CAutoArray<CDPlayAddressElement>::Get,dxplay.obj,param,sp+0x4,T_ULONG(0022),elementNbr
CAutoArray<CDPlayAddressElement>::Put,dxplay.obj,param,sp+0x0,0x5476,this
CAutoArray<CDPlayAddressElement>::Put,dxplay.obj,param,sp+0x4,T_ULONG(0022),elementNbr
CAutoArray<CDPlayAddressElement>::Put,dxplay.obj,param,sp+0x8,0x547F,element
CAutoArray<CDPlayAddressElement>::Delete,dxplay.obj,param,sp+0x0,0x5476,this
CAutoArray<CDPlayAddressElement>::Delete,dxplay.obj,param,sp+0x4,T_ULONG(0022),elementNbr
CAutoArray<CDPlayAddressElement>::Insert,dxplay.obj,param,sp+0x24,0x5476,this
CAutoArray<CDPlayAddressElement>::Insert,dxplay.obj,param,sp+0x28,T_ULONG(0022),nextElementNbr
CAutoArray<CDPlayAddressElement>::Insert,dxplay.obj,param,sp+0x2c,0x547F,element
CAutoArray<CDPlayAddressElement>::GetCount,dxplay.obj,param,sp+0x0,0x5476,this
CDPlayConnection::`scalar deleting destructor',dxplay.obj,param,sp+0x1c,0x294A,this
CDPlayConnection::`scalar deleting destructor',dxplay.obj,param,sp+0x20,T_UINT4(0075),__flags
CAutoArray<CDPlayAddressElement>::`scalar deleting destructor',dxplay.obj,param,sp+0x1c,0x5476,this
CAutoArray<CDPlayAddressElement>::`scalar deleting destructor',dxplay.obj,param,sp+0x20,T_UINT4(0075),__flags
CDPlayAddressElement::`scalar deleting destructor',dxplay.obj,param,sp+0x1c,0x3F0D,this
CDPlayAddressElement::`scalar deleting destructor',dxplay.obj,param,sp+0x20,T_UINT4(0075),__flags
PlaySample,ds_engine.obj,param,sp+0x40,T_32PVOID(0403),ds_sample
PlaySample,ds_engine.obj,local,sp+0x1c,0x548D,events
PlaySample,ds_engine.obj,local,sp+0x10,0x54A1,lpDsNotify
PlaySample,ds_engine.obj,local,sp+0x14,0x548F,notify
PlayStream,ds_engine.obj,param,fp+0x48,T_32PVOID(0403),ds_sample
PlayStream,ds_engine.obj,local,sp+0x1c,T_32PVOID(0403),play_start
PlayStream,ds_engine.obj,local,sp+0x34,0x54A2,events
PlayStream,ds_engine.obj,local,sp+0x1b,T_UCHAR(0020),done
PlayStream,ds_engine.obj,local,sp+0x20,T_32PVOID(0403),play_mid
dsound::InitWin,ds_engine.obj,param,sp+0x18,T_32PVOID(0403),hwnd
wavfile::wavfile,ds_engine.obj,param,sp+0x18,0x21D5,this
wavfile::~wavfile,ds_engine.obj,param,sp+0x14,0x21D5,this
wavfile::Close,ds_engine.obj,param,sp+0x18,0x21D5,this
wavfile::wavfile,ds_engine.obj,param,sp+0x18,0x21D5,this
wavfile::wavfile,ds_engine.obj,param,sp+0x1c,T_32PRCHAR(0470),filename
wavfile::Reset,ds_engine.obj,param,sp+0x18,0x21D5,this
wavfile::GetName,ds_engine.obj,param,sp+0x0,0x21D5,this
wavfile::Open,ds_engine.obj,param,sp+0x1c,0x21D5,this
wavfile::Open,ds_engine.obj,param,sp+0x20,T_32PRCHAR(0470),filename
wavfile::Open,ds_engine.obj,param,sp+0x24,T_ULONG(0022),file_offset
wavfile::OpenFile,ds_engine.obj,param,sp+0x2c,0x21D5,this
wavfile::OpenFile,ds_engine.obj,param,sp+0x30,T_32PRCHAR(0470),filename
wavfile::OpenOffset,ds_engine.obj,param,sp+0x138,0x21D5,this
wavfile::OpenOffset,ds_engine.obj,param,sp+0x13c,T_ULONG(0022),file_offset
wavfile::OpenOffset,ds_engine.obj,local,sp+0x18,T_ULONG(0022),dwType
wavfile::OpenOffset,ds_engine.obj,local,sp+0x14,T_ULONG(0022),dwLength
wavfile::OpenOffset,ds_engine.obj,local,sp+0x1c,T_ULONG(0022),read
wavfile::OpenOffset,ds_engine.obj,local,sp+0x20,0x3E55,buffer
wavfile::FileOffset,ds_engine.obj,param,sp+0x0,0x21D5,this
wavfile::CopyData,ds_engine.obj,param,sp+0x2c,0x21D5,this
wavfile::CopyData,ds_engine.obj,param,sp+0x30,T_32PVOID(0403),dest
wavfile::CopyData,ds_engine.obj,param,sp+0x34,T_ULONG(0022),source_offset
wavfile::CopyData,ds_engine.obj,param,sp+0x38,T_ULONG(0022),length
wavfile::CopyData,ds_engine.obj,local,sp+0x14,T_ULONG(0022),read
wavfile::Format,ds_engine.obj,param,sp+0x8,0x21D5,this
wavfile::Format,ds_engine.obj,param,sp+0xc,T_NOTYPE(0000),__$ReturnUdt
wavfile::Length,ds_engine.obj,param,sp+0x0,0x21D5,this
wavfile::Valid,ds_engine.obj,param,sp+0x0,0x21D5,this
ds_genericsample::CreateSoundBuffer,ds_engine.obj,param,fp+0x40,0x21F2,this
ds_genericsample::CreateSoundBuffer,ds_engine.obj,param,fp+0x44,0x217E,buffer_format
ds_genericsample::CreateSoundBuffer,ds_engine.obj,param,fp+0x48,T_ULONG(0022),dwBufferSize
ds_genericsample::CreateSoundBuffer,ds_engine.obj,param,fp+0x4c,T_ULONG(0022),fit_wavsize
ds_genericsample::CreateSoundBuffer,ds_engine.obj,local,sp+0x14,0x217D,waveformatex
ds_genericsample::CreateSoundBuffer,ds_engine.obj,local,sp+0x28,0x2180,dsbd
ds_genericsample::CreateSoundBuffer,ds_engine.obj,local,sp+0x10,0x219B,pdsb
ds_genericsample::ds_genericsample,ds_engine.obj,param,sp+0x24,0x21F2,this
ds_genericsample::ds_genericsample,ds_engine.obj,param,sp+0x28,0x217E,buffer_format
ds_genericsample::ds_genericsample,ds_engine.obj,param,sp+0x2c,T_ULONG(0022),size
ds_genericsample::ds_genericsample,ds_engine.obj,param,sp+0x30,T_ULONG(0022),fit_wavsize
ds_genericsample::GetName,ds_engine.obj,param,sp+0x0,0x21F2,this
ds_genericsample::SetName,ds_engine.obj,param,sp+0x14,0x21F2,this
ds_genericsample::SetName,ds_engine.obj,param,sp+0x18,0x1001,new_name
ds_genericsample::ds_genericsample,ds_engine.obj,param,sp+0x44,0x21F2,this
ds_genericsample::ds_genericsample,ds_engine.obj,param,sp+0x48,0x21E0,wav
ds_genericsample::ds_genericsample,ds_engine.obj,param,sp+0x4c,T_UCHAR(0020),autoremove
ds_genericsample::ds_genericsample,ds_engine.obj,param,sp+0x50,T_UCHAR(0020),readdata
ds_genericsample::ds_genericsample,ds_engine.obj,param,sp+0x1c,0x21F2,this
ds_genericsample::ds_genericsample,ds_engine.obj,param,sp+0x20,0x21F4,other_sample
ds_genericsample::~ds_genericsample,ds_engine.obj,param,sp+0x18,0x21F2,this
ds_genericsample::IsClone,ds_engine.obj,param,sp+0x0,0x21F2,this
ds_genericsample::Silence,ds_engine.obj,param,sp+0x34,0x21F2,this
ds_genericsample::Silence,ds_engine.obj,param,sp+0x38,T_ULONG(0022),from
ds_genericsample::Silence,ds_engine.obj,param,sp+0x3c,T_ULONG(0022),to
ds_genericsample::Silence,ds_engine.obj,local,sp+0x24,T_ULONG(0022),dummy
ds_genericsample::Silence,ds_engine.obj,local,sp+0x20,T_32PVOID(0403),mem
ds_genericsample::SetData,ds_engine.obj,param,fp+0x14,0x21F2,this
ds_genericsample::SetData,ds_engine.obj,param,fp+0x18,0x21E0,wav
ds_genericsample::SetData,ds_engine.obj,param,fp+0x1c,T_ULONG(0022),sourcepos
ds_genericsample::SetData,ds_engine.obj,param,fp+0x20,T_ULONG(0022),destpos
ds_genericsample::SetData,ds_engine.obj,param,fp+0x24,T_ULONG(0022),length
ds_genericsample::SetData,ds_engine.obj,param,fp+0x28,T_UCHAR(0020),fillup
ds_genericsample::SetData,ds_engine.obj,local,sp+0x24,T_32PVOID(0403),mem
ds_genericsample::SetData,ds_engine.obj,local,sp+0x23,T_UCHAR(0020),success
ds_genericsample::SetData,ds_engine.obj,param,sp+0x2c,0x21F2,this
ds_genericsample::SetData,ds_engine.obj,param,sp+0x30,T_32PVOID(0403),mem_ptr
ds_genericsample::SetData,ds_engine.obj,param,sp+0x34,T_ULONG(0022),destpos
ds_genericsample::SetData,ds_engine.obj,param,sp+0x38,T_ULONG(0022),length
ds_genericsample::SetData,ds_engine.obj,local,sp+0x20,T_32PVOID(0403),mem
ds_genericsample::Init,ds_engine.obj,param,sp+0x28,0x21F2,this
ds_genericsample::Init,ds_engine.obj,param,sp+0x2c,T_UCHAR(0020),full
ds_genericsample::SetupSoundBuffer,ds_engine.obj,param,sp+0x40,0x21F2,this
ds_genericsample::RemoveSoundBuffer,ds_engine.obj,param,sp+0x1c,0x21F2,this
ds_genericsample::ThreadStart,ds_engine.obj,param,sp+0x1c,0x21F2,this
ds_genericsample::ThreadEnd,ds_engine.obj,param,sp+0x1c,0x21F2,this
ds_genericsample::SetVolume,ds_engine.obj,param,sp+0x14,0x21F2,this
ds_genericsample::SetVolume,ds_engine.obj,param,sp+0x18,T_UCHAR(0020),percent
ds_genericsample::GetVolume,ds_engine.obj,param,sp+0x0,0x21F2,this
ds_genericsample::PlayWait,ds_engine.obj,param,sp+0x20,0x21F2,this
ds_genericsample::PlayWait,ds_engine.obj,param,sp+0x24,T_INT4(0074),loops
ds_genericsample::PlayWait,ds_engine.obj,param,sp+0x28,T_ULONG(0022),timeout
ds_genericsample::Wait,ds_engine.obj,param,sp+0x14,0x21F2,this
ds_genericsample::Wait,ds_engine.obj,param,sp+0x18,T_ULONG(0022),timeout
ds_memsample::Play,ds_engine.obj,param,sp+0x30,0x5073,this
ds_memsample::Play,ds_engine.obj,param,sp+0x34,T_INT4(0074),loops
ds_memsample::Play,ds_engine.obj,local,sp+0x18,T_ULONG(0022),thread_id
ds_genericsample::Pause,ds_engine.obj,param,sp+0x1c,0x21F2,this
ds_genericsample::Stop,ds_engine.obj,param,sp+0x20,0x21F2,this
ds_genericsample::Playing,ds_engine.obj,param,sp+0x0,0x21F2,this
ds_genericsample::Paused,ds_engine.obj,param,sp+0x0,0x21F2,this
ds_memsample::ds_memsample,ds_engine.obj,param,sp+0x18,0x5073,this
ds_memsample::ds_memsample,ds_engine.obj,param,sp+0x1c,0x21E0,wav
ds_memsample::ds_memsample,ds_engine.obj,param,sp+0x20,T_UCHAR(0020),autoremove
ds_memsample::ds_memsample,ds_engine.obj,param,sp+0x24,T_UCHAR(0020),readdata
ds_memsample::ds_memsample,ds_engine.obj,param,sp+0x18,0x5073,this
ds_memsample::ds_memsample,ds_engine.obj,param,sp+0x1c,0x5075,other_sample
ds_streamsample::ds_streamsample,ds_engine.obj,param,sp+0x38,0x2228,this
ds_streamsample::ds_streamsample,ds_engine.obj,param,sp+0x3c,0x21E0,wav
ds_streamsample::ds_streamsample,ds_engine.obj,param,sp+0x40,T_ULONG(0022),buffer_size
ds_streamsample::Play,ds_engine.obj,param,sp+0x2c,0x2228,this
ds_streamsample::Play,ds_engine.obj,param,sp+0x30,T_INT4(0074),loops
ds_streamsample::Play,ds_engine.obj,local,sp+0x18,T_ULONG(0022),thread_id
ds_streamsample::SetupNotifications,ds_engine.obj,param,sp+0x34,0x2228,this
ds_streamsample::SetupNotifications,ds_engine.obj,param,sp+0x38,0x1150,start_event
ds_streamsample::SetupNotifications,ds_engine.obj,param,sp+0x3c,0x1150,mid_event
ds_streamsample::SetupNotifications,ds_engine.obj,local,sp+0x10,0x54A1,lpDsNotify
ds_streamsample::SetupNotifications,ds_engine.obj,local,sp+0x14,0x54A3,notify
ds_streamsample::SetupPlayback,ds_engine.obj,param,sp+0x24,0x2228,this
ds_engine::ds_engine,ds_engine.obj,param,sp+0x18,0x509A,this
ds_engine::~ds_engine,ds_engine.obj,param,sp+0x20,0x509A,this
ds_engine::Init,ds_engine.obj,param,sp+0x14,0x509A,this
ds_engine::Init,ds_engine.obj,param,sp+0x18,T_32PVOID(0403),hWnd
ds_engine::LoadIndex,ds_engine.obj,param,sp+0x68,0x509A,this
ds_engine::LoadIndex,ds_engine.obj,param,sp+0x6c,T_32PRCHAR(0470),filename
ds_engine::LoadIndex,ds_engine.obj,local,sp+0x1c,T_LONG(0012),entry_count
ds_engine::LoadIndex,ds_engine.obj,local,sp+0x20,T_ULONG(0022),read
ds_engine::LoadIndex,ds_engine.obj,local,sp+0x24,0x1CB4,name
ds_engine::LoadPlaySample,ds_engine.obj,param,sp+0x24,0x509A,this
ds_engine::LoadPlaySample,ds_engine.obj,param,sp+0x28,0x1001,name
ds_engine::LoadPlaySample,ds_engine.obj,param,sp+0x2c,T_INT4(0074),loops
ds_engine::LoadPlaySample,ds_engine.obj,param,sp+0x30,T_UCHAR(0020),wait
ds_engine::PlaySample,ds_engine.obj,param,sp+0x20,0x509A,this
ds_engine::PlaySample,ds_engine.obj,param,sp+0x24,0x1001,name
ds_engine::PlaySample,ds_engine.obj,param,sp+0x28,T_INT4(0074),loops
ds_engine::PlaySample,ds_engine.obj,param,sp+0x2c,T_UCHAR(0020),wait
