# Dreamcast CodeView corpus - DC offsets, reference evidence (see README.md).
seg,offset,name
3,0x1d490,??_C@_07HKF@TONMag4?$AA@
1,0x28170,??0?$vector@PAVarmy@@V?$allocator@PAVarmy@@@std@@@std@@QAA@ABV?$allocator@PAVarmy@@@1@@Z
1,0x36350,??0type_power_artifact@@QAA@J@Z
1,0x3dcc4,?get_chain_lightning_value@type_AI_spellcaster@@IBAJJW4TSkillMastery@@PAVarmy@@@Z
3,0x5e94,??_C@_0N@EBKI@SgRmTw2C?4pcx?$AA@
3,0x1d9a8,??_C@_07DJLG@TOFGnl2?$AA@
1,0x431a4,?uninitialized_copy@std@@YAPAPAVarmy@@PBQAV2@0PAPAV2@@Z
1,0xb1fa4,?TurnOnAIMusic@game@@QAAXXZ
1,0x18e3b8,?GetVersionInfo@TFileVersionInfo@@ABA_NPBDPAV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z
2,0x8170,_DSPROPSETID_Gain
1,0x3b8f0,?sort_heap@std@@YAXPAJ0@Z
3,0x3fec,??_C@_0L@IJCH@N1B_se?4pcx?$AA@
1,0x7c328,?OnClaimMine@advManager@@QAAXPAVCMapChange@@@Z
1,0xcc0bc,?belongs_to_human@hero@@QBA_NXZ
1,0x163e58,?end@?$vector@PAV?$vector@PADV?$allocator@PAD@std@@@std@@V?$allocator@PAV?$vector@PADV?$allocator@PAD@std@@@std@@@2@@std@@QAAPAPAV?$vector@PADV?$allocator@PAD@std@@@2@XZ
3,0x1e448,??_C@_08OJCB@TBNcup_3?$AA@
1,0x6091c,?PlaceLargeObstacle@combatManager@@QAAHI@Z
1,0xfc670,?__uninitialized_copy@std@@YAPAVBlackBoxData@@PAV2@000@Z
1,0xa4548,?SaveGarrisonPool@game@@AAAHPAX@Z
2,0x4dbc,??_7TQuickTownWindow@@6B@
1,0x3ad84,?__unguarded_insertion_sort@std@@YAXPAJ0@Z
1,0x54d8c,??1coloredBorder@@UAA@XZ
1,0x8fd90,?distance_type@std@@YAPAHPBQAVtype_event_record@@@Z
3,0x33798,?gCampaignBriefHelp@@3PAUTHelpText@@A
3,0x1a8,__imp__IsRectEmpty
1,0x3a6e4,?__uninitialized_fill_n@std@@YAPAUHeroDestination@@PAU2@IABU2@0@Z
3,0x4088,??_C@_0L@KALI@S1B_co?4pcx?$AA@
1,0xe7490,??0type_dialog_icon@@QAA@XZ
3,0x16bec,?numSound@@3HA
1,0x1451a0,?CheckHandleNet@CSingleSelectionNetMsgHandler@@UAAPAVCNetMsg@@_NPA_N@Z
3,0x1d478,??_C@_07HGO@TONMag1?$AA@
1,0x190abc,??0TViewArmyWindow@@QAA@PBVarmy@@HH_N@Z
1,0xe7710,?deallocate@?$_STL_alloc_proxy@PAPAVresource@@PAV1@V?$allocator@PAVresource@@@std@@@std@@QAAXPAPAVresource@@I@Z
1,0x128d54,?deallocate@?$_STL_alloc_proxy@PAPAVsample@@PAV1@V?$allocator@PAVsample@@@std@@@std@@QAAXPAPAVsample@@I@Z
3,0x1ed18,??_C@_0M@BKBL@TownPop?4pcx?$AA@
2,0x81c0,_IID_IDirectInputDevice2W
1,0x2de68,?clear_marks@type_town_threat_checker@@MBAXXZ
2,0x222c,??_7TCombatControlSubWindow@@6B@
1,0x14dedc,?__iter_swap@std@@YAXPAVTSpellbookEntry@TSpellbookWindow@@00@Z
1,0x2668,?UpdateTownLocators@TAdvMenu@@QAAXH_N0@Z
1,0x1fefc,?GetInfoFlag@game@@QBA_NW4GlobalInfoFlags@@H@Z
1,0x28afc,?uninitialized_copy@std@@YAPAPAVarmy@@PAPAV2@00@Z
1,0x172af0,?SetCommandAndText@type_garrison_base_window@@IAAXAAUmessage@@@Z
1,0x4d860,?__copy_backward@std@@YAPAPAW4SpellID@@PAPAW42@00Urandom_access_iterator_tag@1@PAH@Z
1,0x11cf94,?PollRemote@@YAXXZ
1,0x66aa0,??_GTCombatPlacementSubWindow@@UAAPAXI@Z
1,0xb4c84,?GetRandomArtifactId@game@@QAA?AW4TArtifact@@H@Z
1,0x167848,?increase_population@town@@QAAXW4TCreatureType@@0J@Z
1,0xbff34,?deallocate@?$_STL_alloc_proxy@PAUTRumour@game@@U12@V?$allocator@UTRumour@game@@@std@@@std@@QAAXPAUTRumour@game@@I@Z
1,0x19148c,??0TViewArmyWindow@@QAA@HHH_N@Z
1,0x4324,?uninitialized_fill_n@std@@YAPAPAVwidget@@PAPAV2@IABQAV2@@Z
1,0x429c0,?GetMorale@army@@QBAH_N@Z
1,0x66aa0,??_ETCombatPlacementSubWindow@@UAAPAXI@Z
1,0xbc7ec,?Reset@TPickRandomTownName@@QAAXXZ
3,0x331e8,?gSpecialBuildingNames@@3PAY0L@PBDA
1,0x1970a8,?process_hover@widget@@UAAXXZ
1,0xd482c,?GetSurrenderCostFactor@hero@@QBAMXZ
3,0x137ac,?gbMPlayerHost@@3_NA
2,0x8b90,_DLSID_SampleMemorySize
1,0x70c38,??1?$_STL_alloc_proxy@PAUtype_artifact@@U1@V?$allocator@Utype_artifact@@@std@@@std@@QAA@XZ
1,0xf8988,?_M_fill_insert@?$vector@VBlackBoxData@@V?$allocator@VBlackBoxData@@@std@@@std@@QAAXPAVBlackBoxData@@IABV3@@Z
1,0x168504,?can_build@town@@QBA_NF@Z
3,0x1110,??_C@_06PHBE@?$CFs?0?5?$CFs?$AA@
3,0x3ff8,??_C@_0L@JCEF@N1B_co?4pcx?$AA@
1,0x63648,?LearnSpellFromEagleEye@combatManager@@QAAXH@Z
3,0xb36c,??_C@_0L@NJEM@No?5players?$AA@
1,0x128310,?all_creatures@type_skeleton_window@@CAHAAUmessage@@@Z
1,0x158e14,??1TSubWindow@@UAA@XZ
1,0x85fd4,?DrawWall@combatManager@@QAAHPBVBitmap816@@HHHHHH@Z
1,0xfcac4,?__destroy_aux@std@@YAXPAVTSeerHut@@0U__false_type@@@Z
3,0x1d508,??_C@_08LMFG@TOnshrda?$AA@
3,0x16af0,??_C@_0BK@MFCH@Handling?5player?5drop?5?$FL?$CFd?$FN?$AA@
1,0x166688,?View@town@@QAAXH@Z
3,0x1d55c,??_C@_08EFOB@TONSkel1?$AA@
1,0x15efd4,??0CHeroUpdateMsg@@QAA@PAVhero@@0@Z
1,0x1971d0,??1heroWindow@@UAA@XZ
1,0xc4878,?fill@std@@YAXPAVgarrison@@0ABV2@@Z
3,0x331e4,?MineNames@@3PBVTTextResource@@B
1,0x2000c,?get_alignment@game@@QBA?AW4TTownType@@H@Z
3,0x3e54,??_C@_0L@KBPE@E1B_en?4pcx?$AA@
3,0xb738,??_C@_0L@KMGF@Gazebo?4wav?$AA@
3,0x16714,??_C@_0L@EICN@TPrcrt?4pcx?$AA@
3,0x4094,??_C@_09KBAL@FM_bg?4pcx?$AA@
1,0x64694,?__destroy_aux@std@@YAXPAUTObstacle@combatManager@@0U__false_type@@@Z
1,0xbff64,??0?$_STL_alloc_proxy@PAPAVtype_event_record@@PAV1@V?$allocator@PAVtype_event_record@@@std@@@std@@QAA@ABV?$allocator@PAVtype_event_record@@@1@ABQAPAVtype_event_record@@@Z
1,0x11c1d8,?HandleHostXFer@CDPlayHeroes@@IAAXXZ
1,0x120c54,??0TResourceDisplay@@QAA@PAVheroWindow@@_N@Z
1,0x16a72c,??0TTownScreenWindow@@QAA@XZ
1,0x16adf0,??1TTownScreenWindow@@UAA@XZ
2,0x8910,_GUID_IDirectMusicBand
1,0x37e7c,?limit_was_reached@searchArray@@QBA_NXZ
1,0xe704c,??0CCombatTypeMsg@@QAA@H@Z
1,0x16370c,??0CTextEntrySave@@QAA@HH@Z
1,0x164b00,?__uninitialized_fill_n_aux@std@@YAPAPADPAPADIABQADU__true_type@@@Z
1,0x167458,?get_gold_income@town@@QBAF_N@Z
3,0x3cf8,??_C@_0L@HIPH@G1B_se?4pcx?$AA@
1,0x38e8c,??0?$_Vector_base@Utype_creature_source@@V?$allocator@Utype_creature_source@@@std@@@std@@QAA@ABV?$allocator@Utype_creature_source@@@1@@Z
3,0x40b8,??_C@_09BOEO@G3_bg?4pcx?$AA@
1,0x1225c0,?Dispose@ResourceManager@@YAXPAVsample@@@Z
1,0x14930c,??0CSaveGameEdit@@QAA@HHHHHPAD0HW4EJustify@font@@0HHHHHH@Z
1,0x158d34,??0TSubWindow@@QAA@XZ
1,0x19cd30,__cinit
1,0x19c800,_atan
1,0x19cb18,_srand
1,0x19cbf0,_atan2
3,0x39f8,??_C@_0M@NCJ@FMAL_en?4pcx?$AA@
3,0xb020,??_C@_1DG@OOAO@?$AAN?$AAo?$AA?5?$AAj?$AAo?$AAy?$AAs?$AAt?$AAi?$AAc?$AAk?$AAs?$AA?5?$AAw?$AAe?$AAr?$AAe?$AA?5?$AAf?$AAo@
1,0xcaf98,?load@hero@@QAAHPAX@Z
3,0x33b30,?cTownCommand@@3PAPBDA
1,0x398c,?allocate@?$_STL_alloc_proxy@PADDV?$allocator@D@std@@@std@@QAAPADI@Z
1,0x38ac4,?push_back@?$vector@PAUpathCell@@V?$allocator@PAUpathCell@@@std@@@std@@QAAXABQAUpathCell@@@Z
3,0x1b654,??_C@_0N@CNOG@cPersonality?$AA@
1,0x1f738,?DrawShroudTile@CSprite@@QBAXHHHHHPAVBitmap16Bit@@HH_N1@Z
1,0x39374,??0?$_STL_alloc_proxy@PAUHeroDestination@@U1@V?$allocator@UHeroDestination@@@std@@@std@@QAA@ABV?$allocator@UHeroDestination@@@1@ABQAUHeroDestination@@@Z
1,0x4a480,?GoBerserk@army@@QAAXXZ
1,0x128fb4,?_M_insert_overflow@?$vector@PAVtextWidget@@V?$allocator@PAVtextWidget@@@std@@@std@@IAAXPAPAVtextWidget@@ABQAV3@I@Z
1,0x14961c,??_GCNewPlayerUpdateMan@@QAAPAXI@Z
1,0x438e8,?InitClean@army@@QAAXXZ
1,0x9e838,?RemoveManager@executive@@QAAXPAVbaseManager@@@Z
1,0x12743c,?handle_widget_hover@type_sacrifice_window@@UAAXPAVwidget@@@Z
1,0x35910,?AI_build_ship@@YAXPBVhero@@JJJ@Z
1,0xaa6f8,?GiveTroopsToNeutralTowns@game@@QAAXXZ
1,0x128914,?push_back@?$vector@PAVtextWidget@@V?$allocator@PAVtextWidget@@@std@@@std@@QAAXABQAVtextWidget@@@Z
1,0x1689dc,?get_silo_income@town@@QBAPAHXZ
3,0x1d1e4,??_C@_07DPDF@TOTGld5?$AA@
3,0x1f470,??_C@_0L@NEBN@DDERR_NO3D?$AA@
2,0x8cac,__NULL_IMPORT_DESCRIPTOR
1,0x4ca8c,?Draw@Bitmap16Bit@@QBAXHHHHPAV1@HH_N@Z
3,0xa520,??_C@_0L@MMPN@cpfien?4def?$AA@
3,0x1e520,??_C@_08DGDJ@TBDnmark?$AA@
3,0x1d538,??_C@_08GLDJ@TOnnecra?$AA@
3,0x14,__imp_??2@YAPAXI@Z
1,0x40130,?get_duration@type_AI_spellcaster@@IBANJ_N@Z
3,0x3e60,??_C@_0L@GHHD@E1B_se?4pcx?$AA@
1,0xf75bc,??0?$_STL_alloc_proxy@PAVMonsterData@@V1@V?$allocator@VMonsterData@@@std@@@std@@QAA@ABV?$allocator@VMonsterData@@@1@ABQAVMonsterData@@@Z
1,0x100c44,?RefreshSessions@TMultiPlayerWindow@@QAAXXZ
3,0x1ab9c,??_C@_0L@KDFC@C10spW?4def?$AA@
3,0x1d2a8,??_C@_07EEFL@TOTMag1?$AA@
3,0x1ece4,??_C@_0L@MLLE@TPShip?4pcx?$AA@
1,0x70a58,??0CCombatMainMsg@@QAA@HHHHH@Z
3,0x1d5ec,??_C@_07OMEM@TODmag1?$AA@
2,0x8600,_GUID_DMUS_PROP_GS_Capable
1,0x8af50,?AddPlayerToGroup@CDPlay@@UAA_NKK@Z
1,0xbeae4,??0?$_Vector_base@UTownExtra@@V?$allocator@UTownExtra@@@std@@@std@@QAA@ABV?$allocator@UTownExtra@@@1@@Z
1,0xa5ff0,?NumOfGivenArtifact@playerData@@QBAHH@Z
1,0x148c50,?Save@CChatSave@CChatWidget@@QAAXHH@Z
3,0x1def0,??_C@_08MPGB@TBTwmark?$AA@
1,0x16ba90,?UpdateTownInfo@townManager@@QAAXXZ
1,0xc4408,?fill@std@@YAXPAUSign@@0ABU2@@Z
3,0x13704,??_C@_01KEJN@O?$AA@
1,0x161870,?InitializeTavernText@@YA_NXZ
3,0x13e8c,??_C@_01KOLO@2?$AA@
1,0x1289a0,??1?$vector@PAViconWidget@@V?$allocator@PAViconWidget@@@std@@@std@@QAA@XZ
3,0x136ec,??_C@_01KFAL@E?$AA@
1,0x1296fc,?value_type@std@@YAPAPAViconWidget@@PBQAV2@@Z
3,0x3060,??_C@_0N@DJBN@Neutral1?4h3c?$AA@
2,0x2564,??_7TDimensionDoorWindow@@6B@
3,0x136f4,??_C@_01KGOM@T?$AA@
1,0xfbfb0,??4?$vector@USecondarySkillData@@V?$allocator@USecondarySkillData@@@std@@@std@@QAAAAV01@ABV01@@Z
1,0x11ef34,??0CNetMsgHandler@@QAA@XZ
1,0x167900,?change_generator_bonus@town@@QAAXW4TCreatureType@@J@Z
3,0xb77c,??_C@_09NJNI@Store?4wav?$AA@
3,0xd264,?MAP_WIDTH@@3HA
1,0x1309f0,??0TSingleSelectionWindow@@QAA@H@Z
1,0x83e58,?UpdateCombatArea@combatManager@@QAAXXZ
1,0xaeb64,?loadVictoryCondition@NewSMapHeader@@QAAHDPAX@Z
1,0xadf38,?readVictoryCondition@NewSMapHeader@@QAAHDPAX@Z
1,0xdda50,?Main@inputManager@@UAAHAAUmessage@@@Z
1,0xc3468,?resize@?$vector@Vgenerator@@V?$allocator@Vgenerator@@@std@@@std@@QAAXIABVgenerator@@@Z
3,0xcf80,?gMageBaseResourceValues@@3PAHA
3,0x136d8,??_C@_01KGCH@Q?$AA@
3,0xcdc0,?gDwellingType@@3PAY0O@W4TCreatureType@@A
3,0x33bc8,?gMineEventText@@3PAPBDA
1,0x558a8,??0TBottomViewHero@@QAA@PAVheroWindow@@@Z
3,0x2e68,??_C@_0L@PKE@itmcls?4def?$AA@
1,0x665e0,??1TCombatCreatureSubWindow@@UAA@XZ
3,0x2d858,?giOverviewReturnActionExtra@@3HA
1,0x12b2e0,?BuildPath@searchArray@@QAAHPBVhero@@J@Z
1,0x164038,?resize@?$vector@PAV?$vector@PADV?$allocator@PAD@std@@@std@@V?$allocator@PAV?$vector@PADV?$allocator@PAD@std@@@std@@@2@@std@@QAAXIABQAV?$vector@PADV?$allocator@PAD@std@@@2@@Z
2,0xc48,??_7type_AI_spellcaster@@6B@
1,0x55df4,??0TBottomViewTown@@QAA@PAVheroWindow@@@Z
3,0x13728,??_C@_01KEFG@J?$AA@
1,0xfc5e0,?__uninitialized_fill_n@std@@YAPAVMonsterData@@PAV2@IABV2@0@Z
3,0x16660,?CreatureBackgroundNames@@3PAPBDA
1,0x198798,?Close@CFindFile@@QAAXXZ
1,0x28b6c,?uninitialized_copy@std@@YAPAJPAJ00@Z
1,0x39774,?_M_insert_overflow@?$vector@PAUpathCell@@V?$allocator@PAUpathCell@@@std@@@std@@IAAXPAPAUpathCell@@ABQAU3@I@Z
1,0x3b66c,?sort_heap@std@@YAXPAUtype_creature_value@@0U?$greater@Utype_creature_value@@@1@@Z
1,0xbf94c,?insert@?$vector@UTBlackMarket@@V?$allocator@UTBlackMarket@@@std@@@std@@QAAXPAUTBlackMarket@@IABU3@@Z
3,0x14374,??_C@_1CA@FAFA@?$AAC?$AAo?$AAm?$AAb?$AAa?$AAt?$AA?5?$AAB?$AAa?$AAl?$AAl?$AAi?$AAs?$AAt?$AAa?$AA?$AA@
3,0x1f33c,??_C@_0BK@JIOM@DDERR_CANNOTDETACHSURFACE?$AA@
2,0x10e8,?sElevationOverlay@combatManager@@0QBUSElevationOverlay@1@B
1,0x7c688,?OnHideHero@advManager@@QAAXPAVCMapChange@@@Z
1,0x47c04,?can_shoot@army@@QBA_NPBV1@@Z
3,0xa9c0,??_C@_0L@EBEP@cwyvmn?4def?$AA@
1,0xa0a8c,?check_enemy_armies@searchArray@@AAA_NJJJJ@Z
1,0xbc010,?GetLocalPlayer@game@@QAAPAVplayerData@@XZ
3,0x1423c,??_C@_1CC@JKHN@?$AAS?$AAh?$AAo?$AAw?$AA?5?$AAC?$AAo?$AAm?$AAb?$AAa?$AAt?$AA?5?$AAG?$AAr?$AAi?$AAd?$AA?$AA@
1,0x17a734,??1TTavernWindow@@UAA@XZ
3,0x1db0c,??_C@_08HFBE@TBCshrd2?$AA@
1,0x3274,??0CAdventurMapChatEdit@@QAA@HHHHHPAD0HW4EJustify@font@@0HHHHHH@Z
1,0x39d74,?uninitialized_fill_n@std@@YAPAUHeroDestination@@PAU2@IABU2@@Z
3,0xa998,??_C@_0L@LEKI@cgbasi?4def?$AA@
3,0xa3f4,??_C@_0L@NJI@camage?4def?$AA@
3,0xaddc,??_C@_0L@CMBO@chs_fidget?$AA@
2,0x7870,_CLSID_DirectDraw
3,0xac28,??_C@_0L@CGNC@cs_turn_lf?$AA@
1,0xbd400,??0CGameXferAckMsg@@QAA@XZ
1,0xc7b98,?allocate@?$_STL_alloc_proxy@PAVgenerator@@V1@V?$allocator@Vgenerator@@@std@@@std@@QAAPAVgenerator@@I@Z
1,0x6481c,?__destroy_aux@std@@YAXPAUTObstacle@combatManager@@U__false_type@@@Z
1,0x80154,_freeimage
1,0x89f7c,?Find_Data@?$tree@Vds_memsample@@@@QAA_NPAVds_memsample@@@Z
3,0x17ae8,?PlayingSmacker@SmackManager@@3_NA
2,0x8a40,_GUID_DefaultGMCollection
2,0xb88,??_7type_school_artifact@@6B@
1,0x3a684,?__destroy@std@@YAXPAUtype_creature_source@@00@Z
1,0x80958,_deflateCopy@8
1,0xaf488,?loadLossCondition@NewSMapHeader@@QAAHDPAX@Z
1,0xaf118,?readLossCondition@NewSMapHeader@@QAAHDPAX@Z
1,0xfe3f8,?_M_bit_alloc@?$_Bvector_base@V?$allocator@_N@std@@@std@@IAAPAII@Z
1,0x4b278,?LeftX@army@@QBAHXZ
1,0x152dec,?find_spell_target@combatManager@@AAAPAVarmy@@W4SpellID@@JJ_N1@Z
3,0x35174,?gMPHelp@@3PAUTHelpText@@A
3,0x1d6c8,??_C@_08GMNG@TODtrg1a?$AA@
1,0xc785c,?__copy@std@@YAPAVgenerator@@PAV2@00Urandom_access_iterator_tag@1@PAH@Z
1,0x3b59c,?destroy@std@@YAXPAUHeroDestination@@@Z
1,0x40248,?get_cancel_value@type_AI_spellcaster@@IBAJAAVarmy@@_N@Z
3,0x23c,__imp__GetVideoOutputFormat
3,0x6bc0,??_C@_0M@NIH@ObRgS04?4def?$AA@
1,0x69f94,?scroll_down@TCombatWindow@@SAHAAUmessage@@@Z
1,0x11c87c,?UpdateNewChat@CChatManager@@IAAXXZ
3,0x1b674,??_C@_0BL@DHJK@const_wise_tree_price_text?$AA@
1,0xb9b98,?TownIDToTownPos@game@@QAAHPAVplayerData@@H@Z
1,0xa0804,?set_moat@searchArray@@AAAXPBVarmy@@@Z
1,0x19ca58,_CreateWindowExW
3,0xa188,??_C@_0L@LKBO@cgriff?4def?$AA@
1,0xd38b0,?GetNthSS@hero@@QAAHH@Z
1,0x12f2a0,??1CBitmapWidget@@UAA@XZ
3,0x1ee40,??_C@_0L@JJC@TPMrkB?4def?$AA@
1,0x432e0,?__uninitialized_copy@std@@YAPAPAVarmy@@PBQAV2@0PAPAV2@1@Z
3,0xa46c,??_C@_0L@BLEB@cgtita?4def?$AA@
1,0xf9b34,?__stl_alloc_rebind@std@@YAAAV?$allocator@VMonsterData@@@1@AAV21@PBVMonsterData@@@Z
1,0x10cd50,?GetBestDirection@army@@QAAHHHH@Z
1,0x1732e8,??0TBlacksmithWindow@@QAA@HH@Z
1,0x946b4,?DoEventPowerSchool@advManager@@AAAXPAVhero@@PAVNewmapCell@@_N@Z
1,0x173a1c,??1TBlacksmithWindow@@UAA@XZ
1,0x8a3cc,?EnumConnections@CDPlay@@UAA_NPAV?$CAutoArray@VCDPlayConnection@@@@@Z
1,0xc2620,?destroy@std@@YAXPAVhero@@0@Z
3,0x11930,??_C@_0N@MBHB@HPL081Ov?4PCX?$AA@
3,0x11900,??_C@_0N@MCJN@HPS080Ov?4PCX?$AA@
3,0x327d8,?campaignMode@@3_NA
1,0x4ccf8,?push_back@?$deque@W4SpellID@@V?$allocator@W4SpellID@@@std@@$0A@@std@@QAAXABW4SpellID@@@Z
3,0x2d520,?bMusicIsLooping@@3PAEA
3,0x2c6a4,?gText@@3PADA
1,0x11fe10,?empty@?$deque@PAVCNetMsg@@V?$allocator@PAVCNetMsg@@@std@@$0A@@std@@QBA_NXZ
1,0x24a34,?get_attack_change@combatManager@@AAAJPBVarmy@@0AAVtype_AI_combat_parameters@@@Z
1,0x41558,?get_clone_value@type_AI_spellcaster@@IBAJPBVarmy@@Utype_enchant_data@@@Z
1,0xbc418,?ResetGame@game@@QAAXXZ
1,0xf86c8,?_M_fill_insert@?$vector@VMonsterData@@V?$allocator@VMonsterData@@@std@@@std@@QAAXPAVMonsterData@@IABV3@@Z
1,0x10a210,??_ETOverviewWindow@@UAAPAXI@Z
1,0x10a210,??_GTOverviewWindow@@UAAPAXI@Z
3,0x165a0,??_C@_0M@JNKL@iOkay32?4def?$AA@
1,0x426b0,?cast_spell@type_AI_spellcaster@@QAA_N_N@Z
1,0xc447c,?_M_insert_overflow@?$vector@Vmine@@V?$allocator@Vmine@@@std@@@std@@IAAXPAVmine@@ABV3@I@Z
1,0x1304a8,?SetNextPlayer@CNetPlayerHandler@@QAA_NH@Z
1,0x181684,??1TGarrisonWindow@@UAA@XZ
3,0x117a0,??_C@_0N@FJBI@HPS069Dk?4PCX?$AA@
3,0x11790,??_C@_0N@FKPE@HPL068Dk?4PCX?$AA@
3,0x2d6e0,?gcRegAppPath@@3PADA
3,0x1d1b8,??_C@_08IDMF@TOrdr2aa?$AA@
1,0x39168,?erase@?$vector@PAVtype_artifact_effect@@V?$allocator@PAVtype_artifact_effect@@@std@@@std@@QAAPAPAVtype_artifact_effect@@PAPAV3@0@Z
1,0xbe404,?push_back@?$vector@Utype_university@@V?$allocator@Utype_university@@@std@@@std@@QAAXABUtype_university@@@Z
1,0x120ee8,??1TResourceDisplay@@UAA@XZ
1,0x43c4,?uninitialized_copy@std@@YAPAHPAH00@Z
3,0x11870,??_C@_0N@HFNP@HPL075Nc?4PCX?$AA@
3,0x11840,??_C@_0N@HGDD@HPS074Nc?4PCX?$AA@
1,0x147d6c,??0CSortMapsMsg@@QAA@HH@Z
1,0xa5c4c,?FindHero@playerData@@QBAHH@Z
2,0x8560,_IID_IDirectMusicPortDownload
1,0x4224,?_S_freelist_index@?$__node_alloc@$0A@$0A@@std@@CAII@Z
1,0x63c1c,?push_back@?$vector@UTObstacle@combatManager@@V?$allocator@UTObstacle@combatManager@@@std@@@std@@QAAXABUTObstacle@combatManager@@@Z
1,0x88624,?Init@ds_genericsample@@AAAX_N@Z
1,0x9c8d8,?GetSkeletonArtifact@ExtraInfoUnion@@QBAFXZ
3,0x11ba0,??_C@_0N@IBIA@HPS101Br?4PCX?$AA@
3,0x11b90,??_C@_0N@ICGM@HPL100Br?4PCX?$AA@
3,0x11740,??_C@_0N@OEFN@HPS066Dk?4PCX?$AA@
2,0x7dd0,_IID_IDirect3DRMObject
2,0x7de0,_IID_IDirect3DRMObject2
1,0xbea08,?erase@?$vector@Utype_point@@V?$allocator@Utype_point@@@std@@@std@@QAAPAUtype_point@@PAU3@0@Z
3,0x11c30,??_C@_0N@HFCK@HPL105Bm?4PCX?$AA@
3,0x11c00,??_C@_0N@HGMG@HPS104Bm?4PCX?$AA@
1,0xe9940,?end@?$vector@ULODEntry@@V?$allocator@ULODEntry@@@std@@@std@@QAAPAULODEntry@@XZ
1,0xe955c,?set_filemap@LODFile@@QAAX_N@Z
3,0x11820,??_C@_0N@LPNL@HPS073Nc?4PCX?$AA@
3,0x11db0,??_C@_0N@KDIP@HPL117Bs?4PCX?$AA@
1,0xee410,?readResourceData@NewfullMap@@QAAHPAXPAVCObject@@@Z
3,0x1b5c8,??_C@_0O@ENDH@gOwnedByColor?$AA@
1,0xa3320,?Grow@generator@@QAAXXZ
1,0xa0a44,?mark_enemy@searchArray@@AAAXJJ@Z
1,0xf8b1c,?_M_insert_overflow@?$vector@VTSeerHut@@V?$allocator@VTSeerHut@@@std@@@std@@IAAXPAVTSeerHut@@ABV3@I@Z
1,0xbe540,??0?$allocator@Utype_creature_bank@@@std@@QAA@XZ
3,0x1e2e0,??_C@_08NMBP@TBNchall?$AA@
1,0x1c484,?HideRoute@advManager@@QAAXHHH@Z
3,0x2afc,??_C@_09GELK@pelfx?4def?$AA@
1,0x4d07c,?clear@?$deque@W4SpellID@@V?$allocator@W4SpellID@@@std@@$0A@@std@@QAAXXZ
1,0xbe548,??1?$allocator@Utype_creature_bank@@@std@@QAA@XZ
1,0x139498,?MakeHeroFilter@TSingleSelectionWindow@@QAAXXZ
1,0x9e228,?__push_heap@std@@YAXPAW4SpellID@@HHW42@Vspell_level_order@@@Z
1,0x1224cc,?ReadFromBitmapResource@ResourceManager@@YAHPAXH@Z
1,0x1675d4,?get_legion_bonus@town@@QBAJJ@Z
1,0x29f58,?initialize_creatures@type_AI_combat_data@@IAAXNPBVhero@@@Z
1,0x4f20c,?GetLuck@armyGroup@@QBAHPBVhero@@PBVtown@@0PBV1@_N3@Z
1,0x129954,?__uninitialized_copy_aux@std@@YAPAPAVtextWidget@@PAPAV2@00U__false_type@@@Z
1,0x4968,?capacity@?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@QBAIXZ
1,0x3fdb8,?get_haste_value@type_AI_spellcaster@@IBAJPBVarmy@@Utype_enchant_data@@@Z
1,0x45204,?EndWalk@army@@QAAXXZ
3,0x2b510,?sfx@@3Vds_engine@@A
3,0x2e548,?hmnuCurrent@@3PAXA
1,0x11bb20,?SysMsgSessionLost@CDPlayHeroes@@UAA_NPAUDPMSG_GENERIC@@K@Z
1,0x14d880,?uninitialized_copy@std@@YAPAVTSpellbookEntry@TSpellbookWindow@@PAV23@00@Z
3,0x1e9c4,??_C@_08OJGD@TBFrhrd4?$AA@
1,0xc8a74,?destroy@std@@YAXPAVboat@@@Z
3,0x142b4,??_C@_1CO@LHKI@?$AAC?$AAo?$AAm?$AAb?$AAa?$AAt?$AA?5?$AAA?$AAr?$AAm?$AAy?$AA?5?$AAI?$AAn?$AAf?$AAo?$AA?5?$AAL?$AAe?$AAv@
1,0x9df04,?destroy@std@@YAXPAV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@1@@Z
1,0xf9094,?_M_insert_overflow@?$vector@UTownExtra@@V?$allocator@UTownExtra@@@std@@@std@@IAAXPAUTownExtra@@ABU3@I@Z
1,0x11ecd8,?Start@CGameTransferSmack@@QAAXXZ
1,0x1416f4,?DisplayChat@TSingleSelectionWindow@@QAAXXZ
1,0x14de58,?distance_type@std@@YAPAHPBVTSpellbookEntry@TSpellbookWindow@@@Z
1,0x18c8e4,??_ETTradeResourceWindow@@UAAPAXI@Z
1,0x18c8e4,??_GTTradeResourceWindow@@UAAPAXI@Z
3,0x29770,?playerSlot@@3HA
3,0x1e898,??_C@_08BDPA@TBFrmage?$AA@
3,0x1de00,??_C@_08NMHJ@TBRmup_1?$AA@
1,0x41624,?get_curse_value@type_AI_spellcaster@@IBAJPBVarmy@@Utype_enchant_data@@@Z
1,0x53d60,?clear@Bitmap816@@QAAXXZ
1,0x1473cc,??0CNetPlayerInfo@@QAA@PADK@Z
3,0x1f428,??_C@_0BJ@EJCO@DDERR_INVALIDPIXELFORMAT?$AA@
3,0x71f0,??_C@_0BB@DBBJ@surrender?5battle?$AA@
