# Dreamcast CodeView corpus - DC offsets, reference evidence (see README.md).
offset,cb,kind,name,module,file,line,debug_start,debug_end,params,locals
0x194b48,644,global,advManager::VWDrawShroud,viewwrld.obj,E:\gamedcs\viewwrld.cpp,1026,26,534,6,4
0x194dcc,482,global,advManager::VWDrawUnderlay,viewwrld.obj,E:\gamedcs\viewwrld.cpp,1114,28,464,6,4
0x194fb0,776,global,advManager::VWDrawGround,viewwrld.obj,E:\gamedcs\viewwrld.cpp,1174,28,716,6,2
0x1952b8,2060,global,TViewWorldWindow::TViewWorldWindow,viewwrld.obj,E:\gamedcs\viewwrld.cpp,1307,18,2028,1,1
0x195ac4,132,global,TViewWorldWindow::~TViewWorldWindow,viewwrld.obj,E:\gamedcs\viewwrld.cpp,1396,10,122,1,0
0x195b48,486,global,advManager::ViewWorld,viewwrld.obj,E:\gamedcs\viewwrld.cpp,1409,24,466,3,2
0x195d30,714,global,TViewWorldWindow::init,viewwrld.obj,E:\gamedcs\viewwrld.cpp,1496,24,626,3,1
0x195ffc,66,global,TViewWorldWindow::draw_window,viewwrld.obj,E:\gamedcs\viewwrld.cpp,1549,8,58,1,0
0x196040,488,global,advManager::VWCompleteDraw,viewwrld.obj,E:\gamedcs\viewwrld.cpp,1558,34,468,6,1
0x196228,212,global,TViewWorldWindow::update_view_world,viewwrld.obj,E:\gamedcs\viewwrld.cpp,1646,14,200,2,1
0x1962fc,480,global,TViewWorldWindow::update_radar,viewwrld.obj,E:\gamedcs\viewwrld.cpp,1675,18,462,4,0
0x1964dc,1012,global,TViewWorldWindow::WindowHandler,viewwrld.obj,E:\gamedcs\viewwrld.cpp,1710,24,906,2,2
0x1968d0,328,global,VWClipScaleToScreenBuffer,viewwrld.obj,E:\gamedcs\viewwrld.cpp,166,20,280,2,3
0x196a18,256,global,VWScaleToScreenBuffer,viewwrld.obj,E:\gamedcs\viewwrld.cpp,226,20,206,2,2
0x196b18,52,global,TViewWorldWindow::`scalar deleting destructor',viewwrld.obj,E:\gamedcs\viewwrld.cpp,1392,12,32,2,0
0x19085c,40,static,$E443,viewarmywindow.obj,E:\gamedcs\terrain.h,70,4,32,0,0
0x190884,16,static,$E444,viewarmywindow.obj,E:\gamedcs\terrain.h,70,4,8,0,0
0x190894,40,static,$E446,viewarmywindow.obj,E:\gamedcs\terrain.h,71,4,32,0,0
0x1908bc,16,static,$E447,viewarmywindow.obj,E:\gamedcs\terrain.h,71,4,8,0,0
0x1908cc,40,static,$E449,viewarmywindow.obj,E:\gamedcs\terrain.h,72,4,32,0,0
0x1908f4,16,static,$E450,viewarmywindow.obj,E:\gamedcs\terrain.h,72,4,8,0,0
0x190904,40,static,$E452,viewarmywindow.obj,E:\gamedcs\terrain.h,73,4,32,0,0
0x19092c,16,static,$E453,viewarmywindow.obj,E:\gamedcs\terrain.h,73,4,8,0,0
0x19093c,40,static,$E455,viewarmywindow.obj,E:\gamedcs\terrain.h,74,4,32,0,0
0x190964,16,static,$E456,viewarmywindow.obj,E:\gamedcs\terrain.h,74,4,8,0,0
0x190974,40,static,$E458,viewarmywindow.obj,E:\gamedcs\terrain.h,75,4,32,0,0
0x19099c,16,static,$E459,viewarmywindow.obj,E:\gamedcs\terrain.h,75,4,8,0,0
0x1909ac,40,static,$E461,viewarmywindow.obj,E:\gamedcs\terrain.h,76,4,32,0,0
0x1909d4,16,static,$E462,viewarmywindow.obj,E:\gamedcs\terrain.h,76,4,8,0,0
0x1909e4,40,static,$E464,viewarmywindow.obj,E:\gamedcs\terrain.h,77,4,32,0,0
0x190a0c,16,static,$E465,viewarmywindow.obj,E:\gamedcs\terrain.h,77,4,8,0,0
0x190a1c,40,static,$E467,viewarmywindow.obj,E:\gamedcs\terrain.h,78,4,32,0,0
0x190a44,16,static,$E468,viewarmywindow.obj,E:\gamedcs\terrain.h,78,4,8,0,0
0x190a54,40,static,$E470,viewarmywindow.obj,E:\gamedcs\terrain.h,79,4,32,0,0
0x190a7c,64,static,$E471,viewarmywindow.obj,E:\gamedcs\terrain.h,79,4,8,0,0
0x190abc,956,global,TViewArmyWindow::TViewArmyWindow,viewarmywindow.obj,E:\gamedcs\viewarmywindow.cpp,55,26,920,5,6
0x190e78,1556,global,TViewArmyWindow::TViewArmyWindow,viewarmywindow.obj,E:\gamedcs\viewarmywindow.cpp,140,34,1490,10,5
0x19148c,466,global,TViewArmyWindow::TViewArmyWindow,viewarmywindow.obj,E:\gamedcs\viewarmywindow.cpp,274,20,452,5,0
0x191660,114,global,TViewArmyWindow::~TViewArmyWindow,viewarmywindow.obj,E:\gamedcs\viewarmywindow.cpp,318,10,104,1,0
0x1916d4,142,global,TViewArmyWindow::convertID2HelpID,viewarmywindow.obj,E:\gamedcs\viewarmywindow.cpp,325,0,138,2,0
0x191764,64,global,TViewArmyWindow::QuickView,viewarmywindow.obj,E:\gamedcs\viewarmywindow.cpp,366,6,14,1,0
0x1917a4,96,global,TViewArmyWindow::DoModal,viewarmywindow.obj,E:\gamedcs\viewarmywindow.cpp,374,8,88,1,0
0x191804,1540,global,TViewArmyWindow::WindowHandler,viewarmywindow.obj,E:\gamedcs\viewarmywindow.cpp,404,26,1516,2,3
0x191e08,194,global,TViewArmyWindow::create_background_widget,viewarmywindow.obj,E:\gamedcs\viewarmywindow.cpp,617,14,182,2,0
0x191ecc,96,global,TViewArmyWindow::create_name_widget,viewarmywindow.obj,E:\gamedcs\viewarmywindow.cpp,635,12,86,2,0
0x191f2c,340,global,TViewArmyWindow::create_portrait_widget,viewarmywindow.obj,E:\gamedcs\viewarmywindow.cpp,646,20,256,4,0
0x192080,222,global,TViewArmyWindow::create_attack_widget,viewarmywindow.obj,E:\gamedcs\viewarmywindow.cpp,671,18,208,3,0
0x192160,268,global,TViewArmyWindow::create_defense_widget,viewarmywindow.obj,E:\gamedcs\viewarmywindow.cpp,689,18,254,3,0
0x19226c,340,global,TViewArmyWindow::create_damage_widget,viewarmywindow.obj,E:\gamedcs\viewarmywindow.cpp,707,20,324,3,0
0x1923c0,240,global,TViewArmyWindow::create_shots_widget,viewarmywindow.obj,E:\gamedcs\viewarmywindow.cpp,735,20,224,4,0
0x1924b0,290,global,TViewArmyWindow::create_hitpoints_widget,viewarmywindow.obj,E:\gamedcs\viewarmywindow.cpp,756,20,274,3,0
0x1925d4,256,global,TViewArmyWindow::create_hitpoints_left_widget,viewarmywindow.obj,E:\gamedcs\viewarmywindow.cpp,774,16,190,2,0
0x1926d4,256,global,TViewArmyWindow::create_speed_widget,viewarmywindow.obj,E:\gamedcs\viewarmywindow.cpp,789,20,240,3,0
0x1927d4,184,global,TViewArmyWindow::create_morale_widget,viewarmywindow.obj,E:\gamedcs\viewarmywindow.cpp,809,12,104,2,0
0x19288c,116,global,TViewArmyWindow::create_luck_widget,viewarmywindow.obj,E:\gamedcs\viewarmywindow.cpp,823,12,104,2,0
0x192900,296,global,TViewArmyWindow::create_spell_influence_widgets,viewarmywindow.obj,E:\gamedcs\viewarmywindow.cpp,837,24,220,2,1
0x192a28,174,global,TViewArmyWindow::create_ok_widget,viewarmywindow.obj,E:\gamedcs\viewarmywindow.cpp,873,12,162,1,0
0x192ad8,102,global,TViewArmyWindow::create_upgrade_widget,viewarmywindow.obj,E:\gamedcs\viewarmywindow.cpp,889,10,92,1,0
0x192b40,156,global,TViewArmyWindow::create_dismiss_widget,viewarmywindow.obj,E:\gamedcs\viewarmywindow.cpp,903,10,92,1,0
0x192bdc,120,global,TViewArmyWindow::create_rollover_widget,viewarmywindow.obj,E:\gamedcs\viewarmywindow.cpp,917,8,84,1,0
0x192c54,52,global,TViewArmyWindow::`scalar deleting destructor',viewarmywindow.obj,E:\gamedcs\viewarmywindow.cpp,124,12,32,2,0
0x18fb64,40,static,$E439,victorylossconditions.obj,E:\gamedcs\terrain.h,70,4,32,0,0
0x18fb8c,16,static,$E440,victorylossconditions.obj,E:\gamedcs\terrain.h,70,4,8,0,0
0x18fb9c,40,static,$E442,victorylossconditions.obj,E:\gamedcs\terrain.h,71,4,32,0,0
0x18fbc4,16,static,$E443,victorylossconditions.obj,E:\gamedcs\terrain.h,71,4,8,0,0
0x18fbd4,40,static,$E445,victorylossconditions.obj,E:\gamedcs\terrain.h,72,4,32,0,0
0x18fbfc,16,static,$E446,victorylossconditions.obj,E:\gamedcs\terrain.h,72,4,8,0,0
0x18fc0c,40,static,$E448,victorylossconditions.obj,E:\gamedcs\terrain.h,73,4,32,0,0
0x18fc34,16,static,$E449,victorylossconditions.obj,E:\gamedcs\terrain.h,73,4,8,0,0
0x18fc44,40,static,$E451,victorylossconditions.obj,E:\gamedcs\terrain.h,74,4,32,0,0
0x18fc6c,16,static,$E452,victorylossconditions.obj,E:\gamedcs\terrain.h,74,4,8,0,0
0x18fc7c,40,static,$E454,victorylossconditions.obj,E:\gamedcs\terrain.h,75,4,32,0,0
0x18fca4,16,static,$E455,victorylossconditions.obj,E:\gamedcs\terrain.h,75,4,8,0,0
0x18fcb4,40,static,$E457,victorylossconditions.obj,E:\gamedcs\terrain.h,76,4,32,0,0
0x18fcdc,16,static,$E458,victorylossconditions.obj,E:\gamedcs\terrain.h,76,4,8,0,0
0x18fcec,40,static,$E460,victorylossconditions.obj,E:\gamedcs\terrain.h,77,4,32,0,0
0x18fd14,16,static,$E461,victorylossconditions.obj,E:\gamedcs\terrain.h,77,4,8,0,0
0x18fd24,40,static,$E463,victorylossconditions.obj,E:\gamedcs\terrain.h,78,4,32,0,0
0x18fd4c,16,static,$E464,victorylossconditions.obj,E:\gamedcs\terrain.h,78,4,8,0,0
0x18fd5c,40,static,$E466,victorylossconditions.obj,E:\gamedcs\terrain.h,79,4,32,0,0
0x18fd84,64,static,$E467,victorylossconditions.obj,E:\gamedcs\terrain.h,79,4,8,0,0
0x18fdc4,52,global,VictoryConditionStruct::applies_to_player,victorylossconditions.obj,E:\gamedcs\victorylossconditions.cpp,25,6,44,2,0
0x18fdf8,158,global,VictoryConditionStruct::CheckForArtifactWin,victorylossconditions.obj,E:\gamedcs\victorylossconditions.cpp,31,14,144,1,0
0x18fe98,234,global,VictoryConditionStruct::CheckForTotalCreatures,victorylossconditions.obj,E:\gamedcs\victorylossconditions.cpp,61,16,218,1,0
0x18ff84,180,global,VictoryConditionStruct::CheckForTotalResources,victorylossconditions.obj,E:\gamedcs\victorylossconditions.cpp,100,14,116,1,0
0x190038,236,global,VictoryConditionStruct::CheckForUpgradedTown,victorylossconditions.obj,E:\gamedcs\victorylossconditions.cpp,125,14,222,1,0
0x190124,288,global,VictoryConditionStruct::CheckForGrailBuildingWin,victorylossconditions.obj,E:\gamedcs\victorylossconditions.cpp,184,24,264,1,3
0x190244,128,global,VictoryConditionStruct::CheckForHeroDefeatWin,victorylossconditions.obj,E:\gamedcs\victorylossconditions.cpp,233,0,76,3,0
0x1902c4,122,global,VictoryConditionStruct::IsGrailTarget,victorylossconditions.obj,E:\gamedcs\victorylossconditions.cpp,264,18,106,2,3
0x190340,58,global,VictoryConditionStruct::IsTownCaptureTarget,victorylossconditions.obj,E:\gamedcs\victorylossconditions.cpp,302,10,50,2,0
0x19037c,142,global,VictoryConditionStruct::CheckForTownCaptureWin,victorylossconditions.obj,E:\gamedcs\victorylossconditions.cpp,319,12,130,1,0
0x19040c,122,global,VictoryConditionStruct::CheckForDefeatedMonsterWin,victorylossconditions.obj,E:\gamedcs\victorylossconditions.cpp,352,16,112,3,1
0x190488,176,global,VictoryConditionStruct::CheckForFlaggedGeneratorWin,victorylossconditions.obj,E:\gamedcs\victorylossconditions.cpp,376,16,160,1,0
0x190538,230,global,VictoryConditionStruct::CheckForFlaggedMineWin,victorylossconditions.obj,E:\gamedcs\victorylossconditions.cpp,405,16,214,1,0
0x190620,178,global,VictoryConditionStruct::CheckForArtifactTransportWin,victorylossconditions.obj,E:\gamedcs\victorylossconditions.cpp,434,14,170,3,1
0x1906d4,120,global,LossConditionStruct::CheckForDefeatedHeroLoss,victorylossconditions.obj,E:\gamedcs\victorylossconditions.cpp,463,0,116,2,0
0x19074c,112,global,LossConditionStruct::CheckForDefeatedTownLoss,victorylossconditions.obj,E:\gamedcs\victorylossconditions.cpp,498,16,100,3,2
0x1907bc,160,global,LossConditionStruct::CheckForTimeLimitExpired,victorylossconditions.obj,E:\gamedcs\victorylossconditions.cpp,518,0,142,1,0
0x18e44c,40,static,$E440,university_window.obj,E:\gamedcs\terrain.h,70,4,32,0,0
0x18e474,16,static,$E441,university_window.obj,E:\gamedcs\terrain.h,70,4,8,0,0
0x18e484,40,static,$E443,university_window.obj,E:\gamedcs\terrain.h,71,4,32,0,0
0x18e4ac,16,static,$E444,university_window.obj,E:\gamedcs\terrain.h,71,4,8,0,0
0x18e4bc,40,static,$E446,university_window.obj,E:\gamedcs\terrain.h,72,4,32,0,0
0x18e4e4,16,static,$E447,university_window.obj,E:\gamedcs\terrain.h,72,4,8,0,0
0x18e4f4,40,static,$E449,university_window.obj,E:\gamedcs\terrain.h,73,4,32,0,0
0x18e51c,16,static,$E450,university_window.obj,E:\gamedcs\terrain.h,73,4,8,0,0
0x18e52c,40,static,$E452,university_window.obj,E:\gamedcs\terrain.h,74,4,32,0,0
0x18e554,16,static,$E453,university_window.obj,E:\gamedcs\terrain.h,74,4,8,0,0
0x18e564,40,static,$E455,university_window.obj,E:\gamedcs\terrain.h,75,4,32,0,0
0x18e58c,16,static,$E456,university_window.obj,E:\gamedcs\terrain.h,75,4,8,0,0
0x18e59c,40,static,$E458,university_window.obj,E:\gamedcs\terrain.h,76,4,32,0,0
0x18e5c4,16,static,$E459,university_window.obj,E:\gamedcs\terrain.h,76,4,8,0,0
0x18e5d4,40,static,$E461,university_window.obj,E:\gamedcs\terrain.h,77,4,32,0,0
0x18e5fc,16,static,$E462,university_window.obj,E:\gamedcs\terrain.h,77,4,8,0,0
0x18e60c,40,static,$E464,university_window.obj,E:\gamedcs\terrain.h,78,4,32,0,0
0x18e634,16,static,$E465,university_window.obj,E:\gamedcs\terrain.h,78,4,8,0,0
0x18e644,40,static,$E467,university_window.obj,E:\gamedcs\terrain.h,79,4,32,0,0
0x18e66c,64,static,$E468,university_window.obj,E:\gamedcs\terrain.h,79,4,8,0,0
0x18e6ac,124,global,type_university_skill_button::type_university_skill_button,university_window.obj,E:\gamedcs\university_window.cpp,65,24,100,8,0
0x18e728,102,global,type_university_skill_button::handle_click,university_window.obj,E:\gamedcs\university_window.cpp,75,10,94,3,0
0x18e790,2920,global,type_university_window::type_university_window,university_window.obj,E:\gamedcs\university_window.cpp,102,28,2872,3,1
0x18f2f8,304,global,type_university_window::update_skill_button,university_window.obj,E:\gamedcs\university_window.cpp,285,18,288,2,1
0x18f428,224,global,type_university_window::set_selection_mode,university_window.obj,E:\gamedcs\university_window.cpp,327,12,212,1,0
0x18f508,34,global,type_university_window::DoModal,university_window.obj,E:\gamedcs\university_window.cpp,344,12,24,2,0
0x18f52c,694,global,type_university_window::skill_click,university_window.obj,E:\gamedcs\university_window.cpp,354,24,672,2,2
0x18f7e4,132,global,type_university_window::WindowHandler,university_window.obj,E:\gamedcs\university_window.cpp,404,8,46,2,0
0x18f868,72,global,type_university_window::handle_widget_hover,university_window.obj,E:\gamedcs\university_window.cpp,419,8,64,2,0
0x18f8b0,108,global,type_university_window::cancel_click,university_window.obj,E:\gamedcs\university_window.cpp,433,6,100,1,0
0x18f91c,94,global,type_university_window::exit_click,university_window.obj,E:\gamedcs\university_window.cpp,457,4,86,1,0
0x18f97c,296,global,type_university_window::purchase_click,university_window.obj,E:\gamedcs\university_window.cpp,479,10,286,1,1
0x18faa4,52,global,type_university_window::ExitDialog,university_window.obj,E:\gamedcs\university_window.cpp,515,0,18,2,0
0x18fad8,10,global,type_university_skill_button::set_skill,university_window.obj,E:\gamedcs\university_window.cpp,50,0,6,3,0
0x18fae4,52,global,type_university_skill_button::`scalar deleting destructor',university_window.obj,E:\gamedcs\university_window.cpp,68,12,32,2,0
0x18fb18,24,global,type_university_skill_button::~type_university_skill_button,university_window.obj,E:\gamedcs\university_window.cpp,68,4,10,1,0
0x18fb30,52,global,type_university_window::`scalar deleting destructor',university_window.obj,E:\gamedcs\university_window.cpp,277,12,32,2,0
0x18e3bc,144,global,uncompress@16,uncompr.obj,E:\gamedcs\zlib113\uncompr.cpp,28,10,116,4,1
0x18e3b0,4,global,TFileVersionInfo::TFileVersionInfo,u2dvers.obj,E:\gamedcs\u2dvers.cpp,33,0,0,2,0
0x18e3b4,4,global,TFileVersionInfo::~TFileVersionInfo,u2dvers.obj,E:\gamedcs\u2dvers.cpp,56,0,0,0,0
0x18e3b8,4,global,TFileVersionInfo::GetVersionInfo,u2dvers.obj,E:\gamedcs\u2dvers.cpp,63,0,0,3,0
0x18c9e8,4,static,tr_static_init,trees.obj,E:\gamedcs\zlib113\trees.cpp,242,0,0,0,0
0x18c9ec,94,global,_tr_init,trees.obj,E:\gamedcs\zlib113\trees.cpp,386,8,86,1,0
0x18ca4c,112,static,init_block,trees.obj,E:\gamedcs\zlib113\trees.cpp,414,0,108,1,0
0x18cabc,262,static,pqdownheap,trees.obj,E:\gamedcs\zlib113\trees.cpp,457,16,248,3,0
0x18cbc4,460,static,gen_bitlen,trees.obj,E:\gamedcs\zlib113\trees.cpp,489,14,444,2,3
0x18cd90,136,static,gen_codes,trees.obj,E:\gamedcs\zlib113\trees.cpp,574,16,122,3,1
0x18ce18,510,static,build_tree,trees.obj,E:\gamedcs\zlib113\trees.cpp,613,20,492,2,2
0x18d018,266,static,scan_tree,trees.obj,E:\gamedcs\zlib113\trees.cpp,698,18,252,3,0
0x18d124,1234,static,send_tree,trees.obj,E:\gamedcs\zlib113\trees.cpp,740,18,1218,3,1
0x18d5f8,108,static,build_bl_tree,trees.obj,E:\gamedcs\zlib113\trees.cpp,788,8,100,1,0
0x18d664,588,static,send_all_trees,trees.obj,E:\gamedcs\zlib113\trees.cpp,822,22,572,4,0
0x18d8b0,158,global,_tr_stored_block,trees.obj,E:\gamedcs\zlib113\trees.cpp,849,12,148,4,0
0x18d950,536,global,_tr_align,trees.obj,E:\gamedcs\zlib113\trees.cpp,870,18,518,1,0
0x18db68,458,global,_tr_flush_block,trees.obj,E:\gamedcs\zlib113\trees.cpp,898,20,444,4,0
0x18dd34,204,global,_tr_tally,trees.obj,E:\gamedcs\zlib113\trees.cpp,994,4,158,3,0
0x18de00,962,static,compress_block,trees.obj,E:\gamedcs\zlib113\trees.cpp,1041,18,946,3,1
0x18e1c4,100,static,set_data_type,trees.obj,E:\gamedcs\zlib113\trees.cpp,1091,0,96,1,0
0x18e228,26,static,bi_reverse,trees.obj,E:\gamedcs\zlib113\trees.cpp,1107,0,22,2,0
0x18e244,120,static,bi_flush,trees.obj,E:\gamedcs\zlib113\trees.cpp,1120,0,102,1,0
0x18e2bc,100,static,bi_windup,trees.obj,E:\gamedcs\zlib113\trees.cpp,1136,0,96,1,0
0x18e320,144,static,copy_block,trees.obj,E:\gamedcs\zlib113\trees.cpp,1154,20,124,4,0
0x1817d4,40,static,$E440,tradpost.obj,E:\gamedcs\terrain.h,70,4,32,0,0
0x1817fc,16,static,$E441,tradpost.obj,E:\gamedcs\terrain.h,70,4,8,0,0
0x18180c,40,static,$E443,tradpost.obj,E:\gamedcs\terrain.h,71,4,32,0,0
0x181834,16,static,$E444,tradpost.obj,E:\gamedcs\terrain.h,71,4,8,0,0
0x181844,40,static,$E446,tradpost.obj,E:\gamedcs\terrain.h,72,4,32,0,0
0x18186c,16,static,$E447,tradpost.obj,E:\gamedcs\terrain.h,72,4,8,0,0
0x18187c,40,static,$E449,tradpost.obj,E:\gamedcs\terrain.h,73,4,32,0,0
0x1818a4,16,static,$E450,tradpost.obj,E:\gamedcs\terrain.h,73,4,8,0,0
0x1818b4,40,static,$E452,tradpost.obj,E:\gamedcs\terrain.h,74,4,32,0,0
0x1818dc,16,static,$E453,tradpost.obj,E:\gamedcs\terrain.h,74,4,8,0,0
0x1818ec,40,static,$E455,tradpost.obj,E:\gamedcs\terrain.h,75,4,32,0,0
0x181914,16,static,$E456,tradpost.obj,E:\gamedcs\terrain.h,75,4,8,0,0
0x181924,40,static,$E458,tradpost.obj,E:\gamedcs\terrain.h,76,4,32,0,0
0x18194c,16,static,$E459,tradpost.obj,E:\gamedcs\terrain.h,76,4,8,0,0
0x18195c,40,static,$E461,tradpost.obj,E:\gamedcs\terrain.h,77,4,32,0,0
0x181984,16,static,$E462,tradpost.obj,E:\gamedcs\terrain.h,77,4,8,0,0
0x181994,40,static,$E464,tradpost.obj,E:\gamedcs\terrain.h,78,4,32,0,0
0x1819bc,16,static,$E465,tradpost.obj,E:\gamedcs\terrain.h,78,4,8,0,0
0x1819cc,40,static,$E467,tradpost.obj,E:\gamedcs\terrain.h,79,4,32,0,0
0x1819f4,64,static,$E468,tradpost.obj,E:\gamedcs\terrain.h,79,4,8,0,0
0x181a34,26,static,TradeResourceSlider,tradpost.obj,E:\gamedcs\tradpost.cpp,74,4,18,2,0
0x181a50,26,static,GiveResourceSlider,tradpost.obj,E:\gamedcs\tradpost.cpp,80,4,18,2,0
0x181a6c,26,static,SellCreatureSlider,tradpost.obj,E:\gamedcs\tradpost.cpp,86,4,18,2,0
0x181a88,4920,global,TTradeResourceWindow::TTradeResourceWindow,tradpost.obj,E:\gamedcs\tradpost.cpp,93,18,4834,3,0
0x182dc0,98,global,TTradeResourceWindow::~TTradeResourceWindow,tradpost.obj,E:\gamedcs\tradpost.cpp,187,10,88,1,0
0x182e24,4264,global,TGiveResourceWindow::TGiveResourceWindow,tradpost.obj,E:\gamedcs\tradpost.cpp,196,18,4224,3,0
0x183ecc,98,global,TGiveResourceWindow::~TGiveResourceWindow,tradpost.obj,E:\gamedcs\tradpost.cpp,290,10,88,1,0
0x183f30,4724,global,TBuyArtifactWindow::TBuyArtifactWindow,tradpost.obj,E:\gamedcs\tradpost.cpp,299,18,4650,3,0
0x1851a4,98,global,TBuyArtifactWindow::~TBuyArtifactWindow,tradpost.obj,E:\gamedcs\tradpost.cpp,384,10,88,1,0
0x185208,6700,global,TSellArtifactWindow::TSellArtifactWindow,tradpost.obj,E:\gamedcs\tradpost.cpp,393,18,6614,3,0
0x186c34,98,global,TSellArtifactWindow::~TSellArtifactWindow,tradpost.obj,E:\gamedcs\tradpost.cpp,513,10,88,1,0
0x186c98,5876,global,TSellCreatureWindow::TSellCreatureWindow,tradpost.obj,E:\gamedcs\tradpost.cpp,522,18,5802,3,0
0x18838c,100,global,TSellCreatureWindow::~TSellCreatureWindow,tradpost.obj,E:\gamedcs\tradpost.cpp,610,10,90,1,0
0x1883f0,98,static,CountMarkets,tradpost.obj,E:\gamedcs\tradpost.cpp,618,8,88,0,0
0x188454,196,global,DoArtifactMerchants,tradpost.obj,E:\gamedcs\tradpost.cpp,629,8,186,0,0
0x188518,294,global,DoFreelancersGuild,tradpost.obj,E:\gamedcs\tradpost.cpp,648,8,284,0,0
0x188640,92,global,DoMarketplace,tradpost.obj,E:\gamedcs\tradpost.cpp,667,6,84,0,0
0x18869c,54,global,DoTradingPost,tradpost.obj,E:\gamedcs\tradpost.cpp,683,4,46,0,0
0x1886d4,50,global,DoBlackMarket,tradpost.obj,E:\gamedcs\tradpost.cpp,693,4,42,2,0
0x188708,1228,static,DoMarket,tradpost.obj,E:\gamedcs\tradpost.cpp,704,14,1140,0,1
0x188bd4,244,global,TSellArtifactWindow::update_sell_artifact_widget,tradpost.obj,E:\gamedcs\tradpost.cpp,860,18,230,3,1
0x188cc8,56,global,TTradeResourceWindow::SetWidgetOn,tradpost.obj,E:\gamedcs\tradpost.cpp,905,12,46,2,0
0x188d00,52,global,TTradeResourceWindow::SetWidgetOff,tradpost.obj,E:\gamedcs\tradpost.cpp,911,12,42,2,0
0x188d34,28,global,TTradeResourceWindow::SetWidgetDisabled,tradpost.obj,E:\gamedcs\tradpost.cpp,918,6,20,2,0
0x188d50,56,global,TGiveResourceWindow::SetWidgetOn,tradpost.obj,E:\gamedcs\tradpost.cpp,923,12,46,2,0
0x188d88,52,global,TGiveResourceWindow::SetWidgetOff,tradpost.obj,E:\gamedcs\tradpost.cpp,929,12,42,2,0
0x188dbc,28,global,TGiveResourceWindow::SetWidgetDisabled,tradpost.obj,E:\gamedcs\tradpost.cpp,936,6,20,2,0
0x188dd8,56,global,TBuyArtifactWindow::SetWidgetOn,tradpost.obj,E:\gamedcs\tradpost.cpp,941,12,46,2,0
0x188e10,104,global,TBuyArtifactWindow::SetWidgetOff,tradpost.obj,E:\gamedcs\tradpost.cpp,947,12,42,2,0
0x188e78,28,global,TBuyArtifactWindow::SetWidgetDisabled,tradpost.obj,E:\gamedcs\tradpost.cpp,954,6,20,2,0
0x188e94,56,global,TSellArtifactWindow::SetWidgetOn,tradpost.obj,E:\gamedcs\tradpost.cpp,959,12,46,2,0
0x188ecc,52,global,TSellArtifactWindow::SetWidgetOff,tradpost.obj,E:\gamedcs\tradpost.cpp,965,12,42,2,0
0x188f00,28,global,TSellArtifactWindow::SetWidgetDisabled,tradpost.obj,E:\gamedcs\tradpost.cpp,972,6,20,2,0
0x188f1c,56,global,TSellCreatureWindow::SetWidgetOn,tradpost.obj,E:\gamedcs\tradpost.cpp,977,12,46,2,0
0x188f54,52,global,TSellCreatureWindow::SetWidgetOff,tradpost.obj,E:\gamedcs\tradpost.cpp,983,12,42,2,0
0x188f88,28,global,TSellCreatureWindow::SetWidgetDisabled,tradpost.obj,E:\gamedcs\tradpost.cpp,990,6,20,2,0
0x188fa4,1538,global,TTradeResourceWindow::Update,tradpost.obj,E:\gamedcs\tradpost.cpp,995,26,1514,2,5
0x1895a8,1284,global,TGiveResourceWindow::Update,tradpost.obj,E:\gamedcs\tradpost.cpp,1240,26,1200,2,1
0x189aac,1408,global,TBuyArtifactWindow::Update,tradpost.obj,E:\gamedcs\tradpost.cpp,1466,26,1384,2,4
0x18a02c,1314,global,TSellArtifactWindow::Update,tradpost.obj,E:\gamedcs\tradpost.cpp,1716,26,1290,2,6
0x18a550,1594,global,TSellCreatureWindow::Update,tradpost.obj,E:\gamedcs\tradpost.cpp,1920,26,1570,2,6
0x18ab8c,14,global,get_market_value,tradpost.obj,E:\gamedcs\tradpost.cpp,2160,0,10,1,0
0x18ab9c,428,global,get_trade_ratio,tradpost.obj,E:\gamedcs\tradpost.cpp,2168,18,418,3,1
0x18ad48,320,global,TTradeResourceWindow::ComputeTradeRatios,tradpost.obj,E:\gamedcs\tradpost.cpp,2181,22,304,6,0
0x18ae88,108,global,TGiveResourceWindow::ComputeTradeRatios,tradpost.obj,E:\gamedcs\tradpost.cpp,2202,4,24,6,0
0x18aef4,224,global,TBuyArtifactWindow::ComputeTradeRatios,tradpost.obj,E:\gamedcs\tradpost.cpp,2209,18,212,6,0
0x18afd4,320,global,TSellArtifactWindow::ComputeTradeRatios,tradpost.obj,E:\gamedcs\tradpost.cpp,2229,26,236,6,1
0x18b114,468,global,TSellCreatureWindow::ComputeTradeRatios,tradpost.obj,E:\gamedcs\tradpost.cpp,2250,22,400,6,0
0x18b2e8,64,global,TTradeResourceWindow::SetupNewTrade,tradpost.obj,E:\gamedcs\tradpost.cpp,2286,10,54,1,0
0x18b328,64,global,TGiveResourceWindow::SetupNewTrade,tradpost.obj,E:\gamedcs\tradpost.cpp,2294,10,54,1,0
